epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
53,-0.104249656,0.13863242,-0.01734913,0.15415494,540.0,-3.2773566,1.0,2700.0,0.98
54,-0.1041752,0.13864323,-0.017284317,0.15405986,550.0,-3.2566102,1.0,2750.0,0.98
55,-0.10431522,0.13856106,-0.017300947,0.15391375,560.0,-2.762109,1.0,2800.0,1.0
56,-0.104690015,0.13857271,-0.017479444,0.15385692,570.0,-3.0386834,1.0,2850.0,1.0
57,-0.10483148,0.13848928,-0.017605323,0.15378198,580.0,-3.2071748,1.0,2900.0,1.0
58,-0.10447559,0.13834305,-0.017437246,0.1537142,590.0,-3.2922616,1.0,2950.0,1.0
59,-0.10469066,0.13817284,-0.017673045,0.15373084,600.0,-3.4270806,1.0,3000.0,0.98
60,-0.10507082,0.13816963,-0.01786327,0.15363728,610.0,-3.0927246,1.0,3050.0,0.98
61,-0.1048362,0.13811986,-0.017714465,0.153531,620.0,-2.9133205,1.0,3100.0,1.0
62,-0.104595184,0.13820213,-0.017560842,0.1535308,630.0,-3.0050015,1.0,3150.0,0.98
63,-0.10438514,0.13814032,-0.01740829,0.15340106,640.0,-2.9301,1.0,3200.0,1.0
64,-0.104409456,0.13821284,-0.017397495,0.15335251,650.0,-3.0433915,1.0,3250.0,1.0
65,-0.104345866,0.13823551,-0.01738782,0.15335763,660.0,-2.8618653,1.0,3300.0,1.0
66,-0.10454991,0.13824134,-0.01750457,0.15338102,670.0,-2.6827667,1.0,3350.0,1.0
67,-0.104386024,0.13806808,-0.017377932,0.1532007,680.0,-3.1601722,1.0,3400.0,0.94
68,-0.10444477,0.13785978,-0.017428862,0.15300567,690.0,-3.8741913,1.0,3450.0,1.0
69,-0.104131274,0.13770999,-0.017241167,0.15281557,700.0,-2.6989727,1.0,3500.0,0.98
70,-0.10432314,0.13753171,-0.017314883,0.15260546,710.0,-2.5887282,1.0,3550.0,0.94
71,-0.1043852,0.13744389,-0.01729033,0.15248711,720.0,-3.1453688,1.0,3600.0,0.96
72,-0.10397392,0.13734274,-0.016996741,0.1523447,730.0,-3.28122,1.0,3650.0,0.94
73,-0.104188256,0.13733292,-0.017090473,0.1523051,740.0,-2.931032,1.0,3700.0,0.92
74,-0.10416502,0.13733988,-0.017046617,0.15226924,750.0,-3.1006975,1.0,3750.0,0.92
75,-0.10427871,0.13730799,-0.017105313,0.15225554,760.0,-3.1739326,1.0,3800.0,0.98
76,-0.10414972,0.13733305,-0.017030641,0.1522851,770.0,-3.1508574,1.0,3850.0,1.0
77,-0.10413692,0.13729985,-0.017017916,0.15227185,780.0,-2.8176227,1.0,3900.0,1.0
78,-0.1042429,0.13734142,-0.017113218,0.15236339,790.0,-3.4178872,1.0,3950.0,1.0
79,-0.10419911,0.13736038,-0.017087428,0.1523998,800.0,-3.0319343,1.0,4000.0,0.96
