epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
60,-0.09246784,0.15580474,-0.010280303,0.15550074,610.0,-3.1582797,1.0,3050.0,0.96
61,-0.092746556,0.15577336,-0.010418872,0.15548049,620.0,-12.983503,0.7,3100.0,1.0
62,-0.09288236,0.15577324,-0.0104876505,0.1554563,630.0,-3.5006347,1.0,3150.0,0.96
63,-0.092870355,0.15569882,-0.010489435,0.15536818,640.0,-4.845158,0.9,3200.0,0.88
64,-0.09273147,0.15557635,-0.010387455,0.15523343,650.0,-4.2834363,1.0,3250.0,0.92
65,-0.09231937,0.15574266,-0.010100144,0.1551725,660.0,-3.439958,1.0,3300.0,0.9
66,-0.09248557,0.15576182,-0.010138205,0.15518229,670.0,-2.8998911,1.0,3350.0,0.92
67,-0.0927679,0.15589556,-0.010314868,0.15517725,680.0,-3.4164035,1.0,3400.0,0.9
68,-0.092865966,0.1559182,-0.010329895,0.15527041,690.0,-2.8830888,1.0,3450.0,1.0
69,-0.09295388,0.15598254,-0.0104336655,0.15529777,700.0,-3.1181924,1.0,3500.0,0.94
70,-0.09296336,0.15597701,-0.010449876,0.15523444,710.0,-6.1398377,0.8,3550.0,0.92
71,-0.092853576,0.1558877,-0.010337793,0.15514745,720.0,-5.322788,0.9,3600.0,0.96
72,-0.09261156,0.15601793,-0.010149741,0.15528531,730.0,-4.8193026,1.0,3650.0,0.94
73,-0.09283813,0.15604669,-0.010225788,0.15520784,740.0,-2.7540097,1.0,3700.0,0.98
74,-0.09286044,0.1558884,-0.010239874,0.15503775,750.0,-3.4056816,1.0,3750.0,0.96
75,-0.09285039,0.15595435,-0.010323132,0.15502346,760.0,-2.3717277,1.0,3800.0,0.92
76,-0.093169905,0.1558828,-0.010534139,0.15497899,770.0,-2.480859,1.0,3850.0,0.9
77,-0.09298438,0.15591778,-0.010401945,0.15495221,780.0,-2.2844477,1.0,3900.0,0.98
78,-0.093112975,0.15592377,-0.010470243,0.15489765,790.0,-7.9368505,0.9,3950.0,0.94
79,-0.092986725,0.15586047,-0.010442214,0.15484686,800.0,-5.1127586,1.0,4000.0,0.86
