# {"t_start": 1616062800.1293864, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,67.228076
-100.0,100,95.683739
-100.0,100,124.766961
-100.0,100,153.193691
-100.0,100,197.288095
-100.0,100,224.759976
-100.0,100,260.667525
-100.0,100,297.158273
-100.0,100,329.390983
-100.0,100,360.879491
-100.0,100,393.500359
-100.0,100,424.755882
-100.0,100,455.827067
-100.0,100,486.179907
-100.0,100,517.55748
-100.0,100,553.711583
-100.0,100,586.855664
-100.0,100,619.32685
-100.0,100,651.063309
-100.0,100,681.15488
-100.0,100,713.678975
-100.0,100,739.439287
-100.0,100,764.491208
-100.0,100,790.227841
-100.0,100,815.643864
-100.0,100,841.112022
-100.0,100,865.867274
-100.0,100,890.755525
-100.0,100,916.371361
-100.0,100,941.940027
-100.0,100,968.952281
-100.0,100,999.27095
-100.0,100,1026.9514
-100.0,100,1055.639379
-100.0,100,1085.36304
-100.0,100,1113.576067
-100.0,100,1143.343906
-100.0,100,1171.359621
-100.0,100,1200.718961
-100.0,100,1229.563328
-100.0,100,1260.600011
-100.0,100,1291.523335
-100.0,100,1321.080651
-100.0,100,1350.875217
-100.0,100,1381.547818
-100.0,100,1410.718971
-100.0,100,1442.39097
-100.0,100,1474.227432
-100.0,100,1502.874848
-100.0,100,1533.407268
-100.0,100,1569.09961
-100.0,100,1593.895131
-100.0,100,1619.255235
-100.0,100,1644.134936
-100.0,100,1669.355567
-100.0,100,1694.790983
-100.0,100,1721.14301
-100.0,100,1746.619513
-100.0,100,1771.963976
-100.0,100,1798.223431
-100.0,100,1825.479006
-100.0,100,1854.461183
-100.0,100,1883.186992
-100.0,100,1913.058193
-100.0,100,1945.106853
-100.0,100,1973.870985
-100.0,100,2002.683628
-100.0,100,2032.319297
-100.0,100,2059.657621
-100.0,100,2088.895226
-100.0,100,2118.0754
-100.0,100,2147.478928
-100.0,100,2176.338935
-100.0,100,2205.275267
-100.0,100,2234.691768
-100.0,100,2264.263463
-100.0,100,2292.889759
-100.0,100,2321.463943
-100.0,100,2350.088402
-100.0,100,2382.387271
-100.0,100,2412.353101
-100.0,100,2438.08375
-100.0,100,2462.983966
-100.0,100,2488.694915
-100.0,100,2514.043528
-100.0,100,2539.511126
-100.0,100,2564.843002
-100.0,100,2590.713983
-100.0,100,2616.131813
-100.0,100,2641.475111
-100.0,100,2668.135132
-100.0,100,2696.618979
-100.0,100,2726.444026
-100.0,100,2756.295413
-100.0,100,2786.426993
-100.0,100,2815.566938
-100.0,100,2845.083896
-100.0,100,2874.628141
-100.0,100,2902.922995
-100.0,100,2931.28036
-100.0,100,2959.675098
-100.0,100,2988.799042
-100.0,100,3017.435452
-100.0,100,3047.632258
-100.0,100,3076.09903
-100.0,100,3105.131728
-100.0,100,3133.720004
-100.0,100,3162.895415
-100.0,100,3193.126975
-100.0,100,3223.464242
-100.0,100,3252.383965
-100.0,100,3277.295014
-100.0,100,3302.398963
-100.0,100,3327.88433
-100.0,100,3353.323021
-100.0,100,3378.749201
-100.0,100,3404.591765
-100.0,100,3430.195968
-100.0,100,3456.40793
-100.0,100,3481.878988
-100.0,100,3510.271961
-100.0,100,3539.703928
-100.0,100,3569.106976
-100.0,100,3599.379839
-100.0,100,3630.285396
-100.0,100,3662.234889
-100.0,100,3693.488487
-100.0,100,3725.623836
-100.0,100,3756.547013
-100.0,100,3788.376332
-100.0,100,3819.432163
-100.0,100,3849.336374
-100.0,100,3879.008066
-100.0,100,3908.60367
-100.0,100,3937.959091
-100.0,100,3965.491948
-100.0,100,3994.311043
-100.0,100,4028.03494
-100.0,100,4063.531624
-100.0,100,4093.335262
-100.0,100,4122.691039
-100.0,100,4147.88464
-100.0,100,4173.279587
-28.0,100,4198.207271
-100.0,100,4223.50791
-100.0,100,4248.547455
-100.0,100,4273.931591
-77.0,100,4299.421872
-85.0,100,4325.046955
