epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.31284937,0.4451069,-0.13139729,0.42163616,10.0,-2.9699948,0.0,50.0,0.0
1,-0.3403225,0.44367465,-0.14029576,0.41562372,20.0,-5.0988197,0.0,100.0,0.0024999999441206455
2,-0.3488537,0.44469938,-0.14392856,0.41572627,30.0,-5.872436,0.0875000013038516,150.0,0.004999999888241291
3,-0.35503066,0.44567326,-0.14738487,0.41662955,40.0,-6.655226,0.0,200.0,0.014999999664723873
4,-0.35509983,0.44689575,-0.14776635,0.41659695,50.0,-9.083603,0.11250000260770321,250.0,0.035
5,-0.35900176,0.44544908,-0.15168528,0.41381097,60.0,-12.249664,0.12500000186264515,300.0,0.019999999552965164
6,-0.36292264,0.44499493,-0.15432043,0.41298437,70.0,-11.0337925,0.4625,350.0,0.03249999927356839
7,-0.35912243,0.4452101,-0.15328358,0.41237447,80.0,-13.581774,0.11250000167638063,400.0,0.0725
8,-0.3605199,0.44508544,-0.15582451,0.41122702,90.0,-13.488546,0.3375,450.0,0.08
9,-0.357363,0.4453535,-0.15532546,0.4111322,100.0,-12.893075,0.25,500.0,0.1075
10,-0.35539985,0.44735476,-0.1564581,0.41283923,110.0,-15.783174,0.12500000651925802,550.0,0.18
11,-0.35357532,0.448706,-0.15706249,0.41407672,120.0,-19.080929,0.0,600.0,0.16749999
12,-0.35142052,0.44949195,-0.15717924,0.4144046,130.0,-18.332497,0.06250000093132257,650.0,0.1375
13,-0.34797898,0.452225,-0.15664747,0.41632956,140.0,-18.35499,0.037500000558793545,700.0,0.105000004
14,-0.34350803,0.45460066,-0.15560636,0.41839844,150.0,-16.622381,0.0875000013038516,750.0,0.15
15,-0.34051272,0.45615652,-0.15527584,0.41952473,160.0,-15.147632,0.17500000074505806,800.0,0.155
16,-0.3367665,0.4564906,-0.1540537,0.42073393,170.0,-12.686598,0.33750004,850.0,0.32000002
17,-0.33630285,0.45554256,-0.15409629,0.42141598,180.0,-10.941415,0.225,900.0,0.33
18,-0.33490527,0.4550631,-0.15385965,0.42269424,190.0,-13.834214,0.425,950.0,0.4825
19,-0.3317953,0.45506343,-0.15370451,0.4229323,200.0,-13.247754,0.575,1000.0,0.46999997
