# {"t_start": 1616086721.1869395, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,60.166373
-100.0,100,85.43413
-100.0,100,110.6899
-100.0,100,140.546247
-100.0,100,166.562198
-100.0,100,192.338472
-100.0,100,217.778318
-100.0,100,243.594658
-100.0,100,269.281314
-100.0,100,294.461799
-100.0,100,319.497915
-100.0,100,344.218098
-100.0,100,369.477877
-100.0,100,394.285321
-100.0,100,419.394279
-100.0,100,444.602035
-100.0,100,469.530166
-100.0,100,494.653444
-100.0,100,519.713568
-100.0,100,544.673963
-100.0,100,569.902111
-100.0,100,594.88223
-100.0,100,619.994132
-100.0,100,644.845344
-100.0,100,670.102332
-100.0,100,695.066064
-100.0,100,720.165759
-100.0,100,745.106083
-100.0,100,770.298439
-100.0,100,795.474222
-100.0,100,820.493654
-100.0,100,846.001862
-100.0,100,871.02558
-100.0,100,895.950332
-100.0,100,921.301853
-100.0,100,946.553623
-100.0,100,971.605499
-100.0,100,996.23417
-100.0,100,1021.386158
-100.0,100,1046.386244
-100.0,100,1071.449918
-100.0,100,1096.469853
-100.0,100,1121.605458
-100.0,100,1146.60142
-100.0,100,1172.066437
-100.0,100,1197.417732
-100.0,100,1222.330337
-100.0,100,1247.074161
-100.0,100,1272.102389
-100.0,100,1297.173703
-100.0,100,1322.202471
-100.0,100,1344.421774
-100.0,100,1366.857703
-100.0,100,1389.177548
-100.0,100,1411.525986
-100.0,100,1433.829983
-100.0,100,1456.298438
-100.0,100,1478.594354
-100.0,100,1501.053398
-100.0,100,1523.429751
-100.0,100,1546.534048
-100.0,100,1571.734213
-100.0,100,1596.850121
-100.0,100,1621.890437
-100.0,100,1647.122437
-100.0,100,1672.142009
-100.0,100,1697.285983
-100.0,100,1722.446386
-100.0,100,1747.314126
-100.0,100,1772.693951
-100.0,100,1798.038113
-100.0,100,1822.954697
-100.0,100,1848.009809
-100.0,100,1873.239101
-100.0,100,1898.237876
-100.0,100,1923.02538
-100.0,100,1948.177581
-100.0,100,1973.646296
-100.0,100,1999.605538
-100.0,100,2025.241645
-100.0,100,2051.568483
-100.0,100,2077.053485
-100.0,100,2102.434275
-100.0,100,2127.510026
-100.0,100,2152.665859
-100.0,100,2177.52199
-100.0,100,2202.990484
-100.0,100,2228.045379
-100.0,100,2253.17004
-100.0,100,2278.389838
-100.0,100,2303.501713
-100.0,100,2328.5375
-100.0,100,2353.59764
-100.0,100,2378.70983
-100.0,100,2403.577896
-100.0,100,2428.16954
-100.0,100,2453.393415
-100.0,100,2478.770738
-100.0,100,2503.734042
-100.0,100,2528.958006
-100.0,100,2553.978245
-100.0,100,2579.285951
-100.0,100,2604.225753
-100.0,100,2628.770141
-100.0,100,2653.322396
-100.0,100,2677.905634
-100.0,100,2702.47399
-100.0,100,2727.170321
-100.0,100,2751.566413
-100.0,100,2776.346115
-100.0,100,2800.865513
-100.0,100,2823.213761
-100.0,100,2845.74609
-100.0,100,2868.082439
-100.0,100,2890.467546
-100.0,100,2912.873941
-100.0,100,2935.189916
-100.0,100,2957.502461
-100.0,100,2979.885662
-100.0,100,3002.078134
-100.0,100,3024.453892
-100.0,100,3049.122344
-100.0,100,3073.662094
