epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.30634314,0.47357145,-0.12050899,0.41219026,10.0,-3.1866958,0.0,50.0,0.0
1,-0.3235928,0.48819458,-0.11354399,0.38780254,20.0,-5.031152,0.0,100.0,0.0
2,-0.3298045,0.4945817,-0.112786055,0.36806893,30.0,-7.1236143,0.0,150.0,0.0
3,-0.32998723,0.49858323,-0.11034405,0.3541322,40.0,-9.066692,0.0,200.0,0.0
4,-0.33262834,0.5002913,-0.11034603,0.34461826,50.0,-11.1392145,0.0,250.0,0.0
5,-0.33621106,0.50248694,-0.111166425,0.33725047,60.0,-12.971703,0.0,300.0,0.0
6,-0.33764294,0.5032857,-0.1116874,0.33151847,70.0,-14.776604,0.0,350.0,0.0
7,-0.33922222,0.5040918,-0.11237819,0.331296,80.0,-16.676989,0.0,400.0,0.0
8,-0.33966196,0.5041521,-0.112144396,0.32907382,90.0,-18.194798,0.0,450.0,0.0
9,-0.33978295,0.5042308,-0.11139134,0.32582283,100.0,-20.509762,0.0,500.0,0.0
10,-0.33995214,0.5045996,-0.111764655,0.32333106,110.0,-22.044682,0.0,550.0,0.0
11,-0.34114084,0.5049408,-0.11243171,0.32032108,120.0,-23.75668,0.0,600.0,0.0
12,-0.34031734,0.50598013,-0.112125404,0.31709212,130.0,-25.659351,0.0,650.0,0.0
13,-0.34044254,0.5067604,-0.11281843,0.3141746,140.0,-27.124224,0.0,700.0,0.0
14,-0.3404355,0.50686127,-0.112830624,0.3108743,150.0,-28.668003,0.0,750.0,0.0
15,-0.34016493,0.50694066,-0.11269988,0.30842566,160.0,-30.082363,0.0,800.0,0.0
16,-0.34088132,0.50772643,-0.113378815,0.3064671,170.0,-31.465675,0.0,850.0,0.0
17,-0.34062943,0.5081846,-0.11348263,0.30426106,180.0,-33.704224,0.0,900.0,0.0
18,-0.34144974,0.508765,-0.11394799,0.30223843,190.0,-34.889015,0.0,950.0,0.0
19,-0.34159982,0.5088248,-0.11387626,0.29998365,200.0,-36.17633,0.0,1000.0,0.0
20,-0.34064198,0.5088763,-0.11331407,0.29796335,210.0,-37.801125,0.0,1050.0,0.0
21,-0.34051573,0.508552,-0.113324605,0.29550108,220.0,-39.085445,0.0,1100.0,0.0
22,-0.34157035,0.5083212,-0.114347145,0.2935037,230.0,-40.891354,0.0,1150.0,0.0
23,-0.34187743,0.50869626,-0.11492723,0.2918162,240.0,-42.35703,0.0,1200.0,0.0
24,-0.34232697,0.508814,-0.11531794,0.2902086,250.0,-43.276516,0.0,1250.0,0.0
25,-0.34237108,0.5090664,-0.11551281,0.28882605,260.0,-44.388474,0.0,1300.0,0.0
26,-0.34261763,0.50919396,-0.1161338,0.28740862,270.0,-45.87584,0.0,1350.0,0.0
27,-0.34225222,0.5091017,-0.116110794,0.28597513,280.0,-46.793396,0.0,1400.0,0.0
28,-0.3422648,0.50907856,-0.116680704,0.2846808,290.0,-47.935226,0.0,1450.0,0.0
29,-0.34261918,0.50966054,-0.11734564,0.28391606,300.0,-49.67746,0.0,1500.0,0.0
30,-0.34283447,0.509565,-0.11755497,0.28265303,310.0,-50.499634,0.0,1550.0,0.0
31,-0.34268382,0.5096737,-0.11725188,0.28176314,320.0,-52.081776,0.0,1600.0,0.0
32,-0.34289134,0.50958973,-0.11724578,0.2807245,330.0,-53.056507,0.0,1650.0,0.0
33,-0.34302342,0.5097069,-0.117107235,0.27991915,340.0,-53.770275,0.0,1700.0,0.0
34,-0.34272942,0.5098148,-0.11708168,0.2792311,350.0,-54.890503,0.0,1750.0,0.0
35,-0.34263334,0.50995755,-0.11713084,0.27882138,360.0,-54.98532,0.0,1800.0,0.0
36,-0.34268928,0.5102012,-0.117162414,0.2788253,370.0,-56.954464,0.0,1850.0,0.0
37,-0.34265044,0.5101841,-0.11721628,0.27849746,380.0,-57.660362,0.0,1900.0,0.0
38,-0.34310722,0.5101589,-0.1176397,0.27827838,390.0,-58.67342,0.0,1950.0,0.0
39,-0.34356835,0.51040035,-0.11792762,0.27810472,400.0,-58.564434,0.0,2000.0,0.0
40,-0.3437107,0.5105677,-0.11812178,0.2781703,410.0,-60.82244,0.0,2050.0,0.0
41,-0.34343383,0.5103235,-0.11789882,0.2777641,420.0,-61.666092,0.0,2100.0,0.0
42,-0.34344718,0.5103407,-0.11794126,0.27759156,430.0,-60.67942,0.0,2150.0,0.0
43,-0.34321225,0.5103849,-0.11795708,0.277789,440.0,-63.603188,0.0,2200.0,0.0
44,-0.34306237,0.510406,-0.117882386,0.2776187,450.0,-63.43587,0.0,2250.0,0.0
45,-0.34311712,0.5103839,-0.11813355,0.27720827,460.0,-63.917294,0.0,2300.0,0.0
46,-0.34339556,0.51029354,-0.11845608,0.27684394,470.0,-65.62901,0.0,2350.0,0.0
47,-0.34335122,0.51027435,-0.11867124,0.27702862,480.0,-66.18293,0.0,2400.0,0.0
48,-0.34317282,0.51028854,-0.11866573,0.27679664,490.0,-66.28819,0.0,2450.0,0.0
49,-0.34297606,0.51032865,-0.11846893,0.27650318,500.0,-67.03429,0.0,2500.0,0.0
50,-0.34274188,0.5102708,-0.11858157,0.2764643,510.0,-67.9904,0.0,2550.0,0.0
51,-0.34264103,0.5104684,-0.118378855,0.2763727,520.0,-68.552986,0.0,2600.0,0.0
52,-0.34251356,0.51056224,-0.117956705,0.2760398,530.0,-69.786285,0.0,2650.0,0.0
53,-0.34282133,0.5104202,-0.117832825,0.2756205,540.0,-70.494705,0.0,2700.0,0.0
54,-0.3428755,0.5105064,-0.11764741,0.27548817,550.0,-70.93254,0.0,2750.0,0.0
55,-0.34311423,0.51045513,-0.11755775,0.27539307,560.0,-70.47017,0.0,2800.0,0.0
56,-0.34313396,0.51048976,-0.117363386,0.27536696,570.0,-71.51008,0.0,2850.0,0.0
57,-0.34314713,0.5104876,-0.11716069,0.2750631,580.0,-72.86427,0.0,2900.0,0.0
58,-0.34327635,0.5106132,-0.116939135,0.27483925,590.0,-73.35974,0.0,2950.0,0.0
59,-0.34354553,0.5106196,-0.11695249,0.27475852,600.0,-73.992065,0.0,3000.0,0.0
60,-0.34333053,0.5105818,-0.11670401,0.2745497,610.0,-73.96517,0.0,3050.0,0.0
61,-0.34351942,0.51058084,-0.11663776,0.2743497,620.0,-76.48514,0.0,3100.0,0.0
62,-0.34381542,0.51067144,-0.116682254,0.2741693,630.0,-75.64871,0.0,3150.0,0.0
63,-0.34386584,0.51067144,-0.116647735,0.27409458,640.0,-76.260254,0.0,3200.0,0.0
64,-0.3439047,0.51072806,-0.11659878,0.2739252,650.0,-76.194,0.0,3250.0,0.0
65,-0.34404722,0.5106544,-0.11662886,0.27379498,660.0,-76.620964,0.0,3300.0,0.0
66,-0.343985,0.51071364,-0.11663195,0.27368093,670.0,-78.134895,0.0,3350.0,0.0
67,-0.34403804,0.510705,-0.1167952,0.27358034,680.0,-77.23973,0.0,3400.0,0.0
68,-0.34408978,0.5107849,-0.11692556,0.2735685,690.0,-78.987076,0.0,3450.0,0.0
69,-0.34414145,0.5108333,-0.116976924,0.27340308,700.0,-79.1454,0.0,3500.0,0.0
70,-0.34422985,0.5108091,-0.116972506,0.27306733,710.0,-79.16377,0.0,3550.0,0.0
71,-0.3444667,0.51082337,-0.11705305,0.27281517,720.0,-80.48069,0.0,3600.0,0.0
72,-0.34426585,0.5107538,-0.11689893,0.2725265,730.0,-80.08966,0.0,3650.0,0.0
73,-0.34406856,0.5108109,-0.116885245,0.2723474,740.0,-80.90232,0.0,3700.0,0.0
74,-0.34419918,0.51098007,-0.11683745,0.27223316,750.0,-80.42779,0.0,3750.0,0.0
75,-0.34457013,0.51094455,-0.117053024,0.2721046,760.0,-81.06233,0.0,3800.0,0.0
76,-0.34462905,0.5107706,-0.11716877,0.2718243,770.0,-82.04878,0.0,3850.0,0.0
77,-0.3446028,0.51076657,-0.11713861,0.271606,780.0,-83.01991,0.0,3900.0,0.0
78,-0.34456384,0.5108645,-0.11711725,0.27144012,790.0,-82.15549,0.0,3950.0,0.0
79,-0.34473705,0.5108523,-0.11715765,0.27114198,800.0,-82.313354,0.0,4000.0,0.0
80,-0.34461322,0.5109204,-0.11697561,0.27099597,810.0,-82.94615,0.0,4050.0,0.0
81,-0.34465304,0.51084435,-0.11694332,0.2707394,820.0,-84.11272,0.0,4100.0,0.0
82,-0.34459367,0.5109306,-0.11700102,0.27084318,830.0,-82.35489,0.0,4150.0,0.0
83,-0.3446727,0.5109257,-0.11730317,0.27082995,840.0,-82.05341,0.0,4200.0,0.0
84,-0.3447561,0.5109566,-0.117548816,0.27067178,850.0,-84.45334,0.0,4250.0,0.0
85,-0.34460258,0.5110414,-0.117614426,0.27049354,860.0,-85.11984,0.0,4300.0,0.0
86,-0.34446254,0.5109766,-0.11763091,0.27044472,870.0,-85.1743,0.0,4350.0,0.0
87,-0.34452757,0.5111003,-0.11779569,0.27045035,880.0,-84.11719,0.0,4400.0,0.0
88,-0.34463122,0.5110193,-0.11790687,0.27023247,890.0,-85.73186,0.0,4450.0,0.0
89,-0.3446394,0.5111334,-0.117769554,0.27027753,900.0,-85.552444,0.0,4500.0,0.0
90,-0.3444955,0.5110801,-0.11783668,0.27025503,910.0,-86.51019,0.0,4550.0,0.0
91,-0.34438416,0.51104933,-0.11799766,0.27033162,920.0,-86.626114,0.0,4600.0,0.0
92,-0.344229,0.51103395,-0.11816705,0.27049246,930.0,-86.998985,0.0,4650.0,0.0
93,-0.3441191,0.5110916,-0.118199505,0.2704415,940.0,-85.7684,0.0,4700.0,0.0
94,-0.34423232,0.51112133,-0.11859118,0.27059585,950.0,-87.29062,0.0,4750.0,0.0
95,-0.3443295,0.51113075,-0.11890247,0.27043846,960.0,-87.43605,0.0,4800.0,0.0
96,-0.3441317,0.51109767,-0.1188355,0.27026203,970.0,-87.79077,0.0,4850.0,0.0
97,-0.3440127,0.51112556,-0.11866514,0.270217,980.0,-88.60468,0.0,4900.0,0.0
98,-0.34391174,0.511245,-0.11852055,0.27008018,990.0,-88.09342,0.0,4950.0,0.0
99,-0.34395766,0.5111529,-0.11849708,0.26977393,1000.0,-88.82358,0.0,5000.0,0.0
100,-0.34415412,0.5112323,-0.118615046,0.26966262,1010.0,-88.39321,0.0,5050.0,0.0
101,-0.34422168,0.5111963,-0.11874517,0.2696444,1020.0,-88.339775,0.0,5100.0,0.0
102,-0.3442606,0.5112706,-0.11885558,0.2695946,1030.0,-89.11017,0.0,5150.0,0.0
103,-0.34422764,0.5112977,-0.118918456,0.26941413,1040.0,-89.504135,0.0,5200.0,0.0
104,-0.3442192,0.5113707,-0.11900524,0.2692928,1050.0,-89.35648,0.0,5250.0,0.0
105,-0.34416828,0.5114252,-0.11905402,0.26913953,1060.0,-88.53217,0.0,5300.0,0.0
106,-0.34412396,0.51138866,-0.1193256,0.26907557,1070.0,-90.148796,0.0,5350.0,0.0
107,-0.3442907,0.51137394,-0.119503014,0.26901335,1080.0,-90.663315,0.0,5400.0,0.0
108,-0.34422648,0.51135546,-0.11949677,0.2688318,1090.0,-91.10216,0.0,5450.0,0.0
109,-0.34425148,0.51139957,-0.11965936,0.26875693,1100.0,-91.14772,0.0,5500.0,0.0
110,-0.34414855,0.51146585,-0.11981232,0.2686898,1110.0,-91.050415,0.0,5550.0,0.0
111,-0.3443667,0.5114124,-0.12010593,0.26869994,1120.0,-89.80397,0.0,5600.0,0.0
112,-0.3445215,0.5114443,-0.12020812,0.26855868,1130.0,-92.03754,0.0,5650.0,0.0
113,-0.34448984,0.5114612,-0.12011087,0.26840407,1140.0,-91.401276,0.0,5700.0,0.0
114,-0.3443689,0.51145405,-0.12002085,0.26826423,1150.0,-89.692116,0.0,5750.0,0.0
115,-0.34413373,0.5114859,-0.11987538,0.2681014,1160.0,-92.45259,0.0,5800.0,0.0
116,-0.3442191,0.5114643,-0.11962436,0.2681801,1170.0,-91.8911,0.0,5850.0,0.0
117,-0.3441457,0.51154596,-0.11944139,0.26803082,1180.0,-92.11745,0.0,5900.0,0.0
118,-0.3442156,0.5115479,-0.119303346,0.26795107,1190.0,-92.31235,0.0,5950.0,0.0
119,-0.34434128,0.511532,-0.11983483,0.26806793,1200.0,-90.411285,0.0,6000.0,0.0
120,-0.34457847,0.51155585,-0.120232046,0.26817232,1210.0,-90.988464,0.0,6050.0,0.0
121,-0.3447291,0.51151615,-0.120216094,0.26800293,1220.0,-90.86223,0.0,6100.0,0.0
122,-0.3446385,0.5115087,-0.12010018,0.2678494,1230.0,-93.10182,0.0,6150.0,0.0
123,-0.34458208,0.511537,-0.12005092,0.26775262,1240.0,-91.633675,0.0,6200.0,0.0
124,-0.34452966,0.511548,-0.119970076,0.26770386,1250.0,-92.76848,0.0,6250.0,0.0
125,-0.3446671,0.5115834,-0.12006598,0.26767987,1260.0,-91.69194,0.0,6300.0,0.0
126,-0.34455976,0.5115695,-0.1199981,0.26769158,1270.0,-93.77771,0.0,6350.0,0.0
127,-0.34466115,0.51158637,-0.12007972,0.26761892,1280.0,-92.82985,0.0,6400.0,0.0
128,-0.34463093,0.511573,-0.12027258,0.26805487,1290.0,-91.52153,0.0,6450.0,0.0
129,-0.34457576,0.51172155,-0.12039358,0.26841912,1300.0,-92.78882,0.0,6500.0,0.0
130,-0.34461975,0.5117839,-0.12011554,0.26861194,1310.0,-91.80117,0.0,6550.0,0.0
131,-0.34458435,0.51181406,-0.11988054,0.2688041,1320.0,-93.93656,0.0,6600.0,0.0
132,-0.34465775,0.51181567,-0.11964883,0.26880422,1330.0,-93.76129,0.0,6650.0,0.0
133,-0.344776,0.5118407,-0.119713135,0.26898935,1340.0,-93.47353,0.0,6700.0,0.0
134,-0.3447405,0.5118556,-0.119627036,0.26913133,1350.0,-92.18399,0.0,6750.0,0.0
135,-0.34462133,0.5118703,-0.11948722,0.269402,1360.0,-93.049385,0.0,6800.0,0.0
136,-0.34461558,0.51190335,-0.1193881,0.2695726,1370.0,-91.55113,0.0,6850.0,0.0
