# {"t_start": 1618245961.294527, "env_id": "dVRLPickPlace-v0"} 
r,l,t
-200.0,200,21.220785
-200.0,200,33.011302
-200.0,200,48.902585
-200.0,200,55.770401
-200.0,200,62.296892
-200.0,200,68.936957
-200.0,200,75.442875
-200.0,200,85.752895
-200.0,200,92.319547
-200.0,200,98.872134
-200.0,200,105.353685
-200.0,200,111.842875
-200.0,200,118.387518
-200.0,200,124.990482
-200.0,200,131.508928
-200.0,200,138.14183
-200.0,200,144.77236
-200.0,200,151.440133
-200.0,200,158.016384
-200.0,200,168.742812
-200.0,200,175.540243
-200.0,200,191.331771
-200.0,200,198.020055
-200.0,200,204.677152
-200.0,200,211.329299
-200.0,200,217.869658
-200.0,200,224.726312
-200.0,200,231.381264
-200.0,200,238.076756
-200.0,200,244.913781
-200.0,200,251.673799
-200.0,200,258.406522
-200.0,200,265.072206
-200.0,200,271.887935
-200.0,200,278.47494
-200.0,200,285.251437
-200.0,200,291.982715
-200.0,200,298.650281
-200.0,200,305.270526
-200.0,200,312.007997
-200.0,200,318.813922
-200.0,200,325.460908
-200.0,200,332.234963
-200.0,200,338.779401
-200.0,200,345.454384
-200.0,200,352.131545
-200.0,200,358.940992
-200.0,200,365.489062
-200.0,200,372.23691
-200.0,200,378.860707
-200.0,200,385.604127
-200.0,200,390.081135
-200.0,200,394.583591
-200.0,200,399.108625
-200.0,200,403.572107
-200.0,200,408.040078
-200.0,200,412.543628
-200.0,200,417.081281
-200.0,200,421.56325
-200.0,200,426.028656
-200.0,200,430.758946
-200.0,200,437.562877
-200.0,200,444.258838
-200.0,200,450.943712
-200.0,200,457.68995
-200.0,200,464.342211
-200.0,200,471.134267
-200.0,200,477.758191
-200.0,200,484.444025
-200.0,200,491.104112
-200.0,200,497.749677
-200.0,200,504.382287
-200.0,200,511.038201
-200.0,200,517.670147
-200.0,200,533.007294
-200.0,200,539.697211
-200.0,200,555.159036
-200.0,200,561.851314
-200.0,200,568.597948
-200.0,200,575.322893
-200.0,200,582.194214
-200.0,200,588.972195
-200.0,200,595.704855
-200.0,200,602.391989
-200.0,200,609.13347
-200.0,200,615.844182
-200.0,200,622.515826
-200.0,200,629.225403
-200.0,200,635.941737
-200.0,200,642.73053
-200.0,200,658.502244
-200.0,200,665.353418
-200.0,200,672.323083
-200.0,200,679.046727
-200.0,200,685.819048
-200.0,200,692.55942
-200.0,200,699.356478
-200.0,200,705.964878
-200.0,200,712.710829
-200.0,200,719.470565
-200.0,200,726.330086
-200.0,200,733.074821
-200.0,200,739.793166
-200.0,200,746.508327
-200.0,200,753.276747
-200.0,200,759.902305
-200.0,200,766.657515
-200.0,200,773.435769
-200.0,200,780.148951
-200.0,200,786.847035
-200.0,200,793.644616
-200.0,200,798.147992
-200.0,200,802.581745
-200.0,200,807.081342
-200.0,200,811.631108
-200.0,200,816.187825
-200.0,200,820.635221
-200.0,200,825.099639
-200.0,200,829.620585
-200.0,200,834.037433
-200.0,200,838.588006
-200.0,200,845.371398
-200.0,200,852.162461
-200.0,200,858.844889
-200.0,200,865.425448
-200.0,200,872.170867
-200.0,200,878.863939
-200.0,200,885.640338
-200.0,200,892.258343
-200.0,200,899.090475
-200.0,200,905.801803
-200.0,200,912.571098
-200.0,200,919.183369
-200.0,200,925.901277
-200.0,200,932.604956
-200.0,200,939.24681
-200.0,200,946.005946
-200.0,200,952.639731
-200.0,200,959.474347
-200.0,200,966.153443
-200.0,200,972.945529
-200.0,200,979.553377
-200.0,200,986.183095
-200.0,200,992.884264
-200.0,200,999.577218
-200.0,200,1006.40221
-200.0,200,1013.204294
-200.0,200,1019.882529
-200.0,200,1026.50821
-200.0,200,1033.649512
-200.0,200,1050.207518
-200.0,200,1056.834195
-200.0,200,1063.539949
-200.0,200,1070.322663
-200.0,200,1077.074383
-200.0,200,1083.850199
-200.0,200,1090.523603
-200.0,200,1105.789242
-200.0,200,1112.535443
-200.0,200,1119.279722
-200.0,200,1126.001872
-200.0,200,1133.067976
-200.0,200,1139.82997
-200.0,200,1146.523
-200.0,200,1153.392955
-200.0,200,1160.194621
-200.0,200,1167.032898
-200.0,200,1173.984576
-200.0,200,1180.74275
-200.0,200,1187.520395
-200.0,200,1194.282813
-200.0,200,1198.780248
-200.0,200,1203.211702
-200.0,200,1207.719126
-200.0,200,1212.185002
-200.0,200,1216.731525
-200.0,200,1221.221416
-200.0,200,1225.770072
-200.0,200,1230.188982
-200.0,200,1234.678734
-200.0,200,1239.379552
-200.0,200,1246.144707
-200.0,200,1253.111278
-200.0,200,1259.840982
-200.0,200,1266.597761
-200.0,200,1273.614668
-200.0,200,1280.535199
-200.0,200,1287.558403
-200.0,200,1294.405565
-200.0,200,1301.554796
-200.0,200,1308.313158
-200.0,200,1315.153917
-200.0,200,1322.065529
-200.0,200,1328.952039
-200.0,200,1335.869386
-200.0,200,1343.056576
-200.0,200,1361.386167
