# {"t_start": 1618245959.5698009, "env_id": "dVRLPickPlace-v0"} 
r,l,t
-200.0,200,22.837811
-200.0,200,34.645637
-200.0,200,51.029004
-200.0,200,57.471
-200.0,200,64.03613
-200.0,200,70.62173
-200.0,200,77.127443
-200.0,200,87.449968
-200.0,200,94.012662
-200.0,200,100.548939
-200.0,200,107.090498
-200.0,200,113.615209
-200.0,200,120.078302
-200.0,200,126.710289
-200.0,200,133.307588
-200.0,200,139.850938
-200.0,200,146.489058
-200.0,200,153.185092
-200.0,200,159.749378
-200.0,200,170.480762
-200.0,200,177.301734
-200.0,200,193.093099
-200.0,200,199.762953
-200.0,200,206.429123
-200.0,200,213.03268
-200.0,200,219.67532
-200.0,200,226.397816
-200.0,200,233.121759
-200.0,200,239.801396
-200.0,200,246.63051
-200.0,200,253.442724
-200.0,200,260.070232
-200.0,200,266.760132
-200.0,200,273.564692
-200.0,200,280.185397
-200.0,200,287.006812
-200.0,200,293.673777
-200.0,200,300.389429
-200.0,200,307.025366
-200.0,200,313.753877
-200.0,200,320.541439
-200.0,200,327.229782
-200.0,200,333.873753
-200.0,200,340.513096
-200.0,200,347.170424
-200.0,200,353.831519
-200.0,200,360.616264
-200.0,200,367.251534
-200.0,200,373.984038
-200.0,200,380.59214
-200.0,200,387.357448
-200.0,200,391.951668
-200.0,200,396.429389
-200.0,200,400.909567
-200.0,200,405.338899
-200.0,200,409.804736
-200.0,200,414.310875
-200.0,200,418.801706
-200.0,200,423.335996
-200.0,200,427.871448
-200.0,200,432.496511
-200.0,200,439.307681
-200.0,200,445.991424
-200.0,200,452.721106
-200.0,200,459.442927
-200.0,200,466.138911
-200.0,200,472.820151
-200.0,200,479.487402
-200.0,200,486.206296
-200.0,200,492.794352
-200.0,200,499.454793
-200.0,200,506.118409
-200.0,200,512.756498
-200.0,200,519.373991
-200.0,200,534.774093
-200.0,200,541.399639
-200.0,200,556.841309
-200.0,200,563.56559
-200.0,200,570.351053
-200.0,200,577.026178
-200.0,200,583.885508
-200.0,200,590.724595
-200.0,200,597.420579
-200.0,200,604.160586
-200.0,200,610.851874
-200.0,200,617.619587
-200.0,200,624.245445
-200.0,200,630.959788
-200.0,200,637.627695
-200.0,200,644.415586
-200.0,200,660.189385
-200.0,200,667.063662
-200.0,200,673.988474
-200.0,200,680.764206
-200.0,200,687.571776
-200.0,200,694.320045
-200.0,200,700.98656
-200.0,200,707.736253
-200.0,200,714.492489
-200.0,200,721.248829
-200.0,200,728.054199
-200.0,200,734.795374
-200.0,200,741.502668
-200.0,200,748.254449
-200.0,200,755.027749
-200.0,200,761.622257
-200.0,200,768.389591
-200.0,200,775.174681
-200.0,200,781.903022
-200.0,200,788.540817
-200.0,200,795.401996
-200.0,200,799.902875
-200.0,200,804.328745
-200.0,200,808.841468
-200.0,200,813.379056
-200.0,200,817.956937
-200.0,200,822.41057
-200.0,200,826.891081
-200.0,200,831.409334
-200.0,200,835.82716
-200.0,200,840.321682
-200.0,200,847.069883
-200.0,200,853.817872
-200.0,200,860.616258
-200.0,200,867.148081
-200.0,200,873.908961
-200.0,200,880.586766
-200.0,200,887.363911
-200.0,200,893.976475
-200.0,200,900.793698
-200.0,200,907.602626
-200.0,200,914.31853
-200.0,200,920.942636
-200.0,200,927.672151
-200.0,200,934.279873
-200.0,200,940.971466
-200.0,200,947.734027
-200.0,200,954.425502
-200.0,200,961.211522
-200.0,200,967.863753
-200.0,200,974.663444
-200.0,200,981.329564
-200.0,200,987.942275
-200.0,200,994.61735
-200.0,200,1001.304762
-200.0,200,1008.058818
-200.0,200,1014.960123
-200.0,200,1021.526399
-200.0,200,1028.304047
-200.0,200,1035.752039
-200.0,200,1051.915865
-200.0,200,1058.570653
-200.0,200,1065.245405
-200.0,200,1071.973483
-200.0,200,1078.825574
-200.0,200,1085.568184
-200.0,200,1092.320601
-200.0,200,1107.496805
-200.0,200,1114.245868
-200.0,200,1121.005351
-200.0,200,1127.741973
-200.0,200,1134.730664
-200.0,200,1141.53645
-200.0,200,1148.262334
-200.0,200,1155.187993
-200.0,200,1161.90274
-200.0,200,1168.920883
-200.0,200,1175.689379
-200.0,200,1182.526942
-200.0,200,1189.28875
-200.0,200,1196.040861
-200.0,200,1200.523538
-200.0,200,1205.018207
-200.0,200,1209.483965
-200.0,200,1214.056553
-200.0,200,1218.49873
-200.0,200,1223.056298
-200.0,200,1227.601236
-200.0,200,1232.060222
-200.0,200,1236.534798
-200.0,200,1241.036653
-200.0,200,1247.866029
-200.0,200,1254.844167
-200.0,200,1261.535837
-200.0,200,1268.365863
-200.0,200,1275.42676
-200.0,200,1282.365014
-200.0,200,1289.264226
-200.0,200,1296.146211
-200.0,200,1303.357083
-200.0,200,1310.000463
-200.0,200,1316.936886
-200.0,200,1323.783471
-200.0,200,1330.706421
-200.0,200,1337.580029
-200.0,200,1344.823927
-200.0,200,1362.854378
