# {"t_start": 1618245960.002484, "env_id": "dVRLPickPlace-v0"} 
r,l,t
-200.0,200,22.273896
-200.0,200,34.219716
-200.0,200,41.208011
-200.0,200,57.060222
-200.0,200,63.650753
-200.0,200,70.196753
-200.0,200,76.697497
-200.0,200,86.982489
-200.0,200,93.535065
-200.0,200,100.090778
-200.0,200,106.609709
-200.0,200,113.224899
-200.0,200,119.69261
-200.0,200,126.268543
-200.0,200,132.841596
-200.0,200,139.457524
-200.0,200,146.087588
-200.0,200,152.719672
-200.0,200,159.328752
-200.0,200,170.130759
-200.0,200,176.826124
-200.0,200,192.628832
-200.0,200,199.367523
-200.0,200,206.004828
-200.0,200,212.645597
-200.0,200,219.196385
-200.0,200,226.032212
-200.0,200,232.684737
-200.0,200,239.41329
-200.0,200,246.192931
-200.0,200,252.988821
-200.0,200,259.644386
-200.0,200,266.415859
-200.0,200,273.168659
-200.0,200,279.774302
-200.0,200,286.512653
-200.0,200,293.238534
-200.0,200,300.01296
-200.0,200,306.581646
-200.0,200,313.288096
-200.0,200,320.142964
-200.0,200,326.822649
-200.0,200,333.502047
-200.0,200,340.081313
-200.0,200,346.75589
-200.0,200,353.467999
-200.0,200,360.215105
-200.0,200,366.820538
-200.0,200,373.569452
-200.0,200,380.291808
-200.0,200,386.873731
-200.0,200,391.546518
-200.0,200,396.058857
-200.0,200,400.569571
-200.0,200,405.001854
-200.0,200,409.489097
-200.0,200,413.994845
-200.0,200,418.449516
-200.0,200,422.964464
-200.0,200,427.490782
-200.0,200,432.084225
-200.0,200,438.899983
-200.0,200,445.540561
-200.0,200,452.249423
-200.0,200,459.018201
-200.0,200,465.715612
-200.0,200,472.502867
-200.0,200,479.083973
-200.0,200,485.737918
-200.0,200,492.375096
-200.0,200,499.051842
-200.0,200,505.729782
-200.0,200,512.332619
-200.0,200,519.021328
-200.0,200,534.376432
-200.0,200,549.781439
-200.0,200,556.434475
-200.0,200,563.153152
-200.0,200,569.946678
-200.0,200,576.581967
-200.0,200,583.420642
-200.0,200,590.26242
-200.0,200,597.035069
-200.0,200,603.679663
-200.0,200,610.412858
-200.0,200,617.174582
-200.0,200,623.82941
-200.0,200,630.545473
