# {"t_start": 1616084303.4544852, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,57.654454
-100.0,100,82.810145
-100.0,100,113.186048
-100.0,100,149.330713
-100.0,100,174.182061
-100.0,100,205.334512
-100.0,100,230.490488
-100.0,100,255.514344
-100.0,100,280.874188
-100.0,100,306.275388
-100.0,100,331.150369
-100.0,100,356.682725
-100.0,100,381.974512
-100.0,100,407.258158
-100.0,100,436.51054
-100.0,100,463.647079
-100.0,100,488.814424
-100.0,100,514.078326
-100.0,100,539.646719
-100.0,100,564.822098
-100.0,100,590.36656
-100.0,100,615.270242
-100.0,100,640.330611
-100.0,100,665.346002
-100.0,100,690.366368
-100.0,100,715.68696
-100.0,100,740.666865
-100.0,100,764.990513
-100.0,100,789.797963
-100.0,100,814.025954
-100.0,100,838.630828
-100.0,100,863.101998
-100.0,100,887.882914
-100.0,100,912.401957
-100.0,100,937.33413
-100.0,100,962.1658
-100.0,100,987.386433
-100.0,100,1012.726678
-100.0,100,1037.618283
-100.0,100,1062.574112
-100.0,100,1087.769881
-100.0,100,1112.646494
-100.0,100,1137.741833
-100.0,100,1162.606468
-100.0,100,1187.538162
-100.0,100,1212.630567
-100.0,100,1237.430611
-100.0,100,1262.902035
-100.0,100,1288.306156
-100.0,100,1313.358743
-100.0,100,1338.158687
-100.0,100,1360.650076
-100.0,100,1382.994372
-100.0,100,1405.370297
-100.0,100,1427.606072
-100.0,100,1450.010678
-100.0,100,1472.40288
-100.0,100,1494.818046
-100.0,100,1517.190464
-100.0,100,1539.386317
-100.0,100,1562.302501
-100.0,100,1587.206134
-100.0,100,1612.346628
-100.0,100,1637.694727
-100.0,100,1662.854253
-100.0,100,1687.706682
-100.0,100,1712.625951
-100.0,100,1737.705804
