# {"t_start": 1616084304.2129297, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,57.056583
-100.0,100,82.019635
-100.0,100,112.411679
-100.0,100,148.211419
-100.0,100,173.355835
-95.0,100,204.487401
-100.0,100,229.87621
-100.0,100,254.760432
-100.0,100,280.203987
-100.0,100,305.524042
-100.0,100,330.384166
-100.0,100,355.8678
-100.0,100,381.071938
-100.0,100,406.512202
-100.0,100,435.684552
-100.0,100,462.983535
-100.0,100,488.076234
-100.0,100,513.527869
-100.0,100,538.852075
-100.0,100,563.984396
-100.0,100,589.483832
-100.0,100,614.515752
-100.0,100,639.639618
-100.0,100,664.699919
-100.0,100,689.804243
-100.0,100,714.832294
-100.0,100,739.984167
-100.0,100,764.255643
-100.0,100,789.187738
-100.0,100,813.408401
-100.0,100,837.939555
-100.0,100,862.420252
-100.0,100,887.071452
-100.0,100,911.636039
-100.0,100,936.451396
-100.0,100,961.484238
-100.0,100,986.535956
-100.0,100,1011.89563
-100.0,100,1036.955818
-100.0,100,1061.715991
-100.0,100,1086.95962
-100.0,100,1111.97562
-100.0,100,1137.024121
-100.0,100,1161.775697
-100.0,100,1186.735472
-100.0,100,1211.791306
-100.0,100,1236.604563
-100.0,100,1262.183415
-100.0,100,1287.332863
-100.0,100,1312.592047
-100.0,100,1337.407617
-100.0,100,1359.691873
-100.0,100,1382.164298
-100.0,100,1404.511974
-100.0,100,1426.924315
-100.0,100,1449.424274
-100.0,100,1471.987983
-100.0,100,1494.379951
-100.0,100,1516.680444
-100.0,100,1539.087483
-100.0,100,1561.796292
-100.0,100,1586.423688
-100.0,100,1611.656484
-100.0,100,1636.879489
-100.0,100,1662.035468
-100.0,100,1687.143516
-100.0,100,1711.991915
-100.0,100,1736.923512
