# {"t_start": 1616057880.9263527, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,56.250271
-100.0,100,81.282384
-100.0,100,111.981293
-100.0,100,137.186905
-100.0,100,167.73049
-100.0,100,197.122923
-100.0,100,223.386152
-100.0,100,254.003018
-100.0,100,279.118401
-100.0,100,303.802786
-100.0,100,328.438259
-100.0,100,353.390784
-100.0,100,378.262028
-100.0,100,403.090683
-100.0,100,427.738454
-100.0,100,452.489861
-100.0,100,477.442825
-100.0,100,502.198776
-100.0,100,527.301899
-100.0,100,551.946584
-100.0,100,576.830254
-100.0,100,601.64276
-100.0,100,626.462559
-100.0,100,651.362448
-100.0,100,676.33425
-100.0,100,701.330991
-100.0,100,726.930172
-100.0,100,751.35027
-100.0,100,776.486274
-100.0,100,801.310431
-100.0,100,826.286376
-100.0,100,851.085991
-100.0,100,875.850609
-100.0,100,900.526728
-100.0,100,925.286015
-100.0,100,950.250419
-100.0,100,975.237963
-100.0,100,1000.114388
-100.0,100,1024.982671
-100.0,100,1049.822004
-100.0,100,1074.562609
-100.0,100,1099.538399
-100.0,100,1124.226291
-100.0,100,1149.318438
-100.0,100,1174.242678
-100.0,100,1199.182129
-100.0,100,1223.86274
-100.0,100,1248.726672
-100.0,100,1274.16299
-100.0,100,1299.182146
-100.0,100,1324.462222
-100.0,100,1346.870213
-100.0,100,1369.38298
-100.0,100,1391.734109
-100.0,100,1414.146593
-100.0,100,1436.558394
-100.0,100,1458.990405
-100.0,100,1481.306989
-100.0,100,1503.730036
-100.0,100,1526.054586
-100.0,100,1548.902242
-100.0,100,1573.838277
-100.0,100,1598.902701
-100.0,100,1623.690443
-100.0,100,1648.782029
-100.0,100,1673.582827
-100.0,100,1698.246021
-100.0,100,1723.130204
-100.0,100,1747.906571
-100.0,100,1772.854372
-100.0,100,1798.2988
-100.0,100,1823.058592
-100.0,100,1848.490063
-100.0,100,1873.166451
-100.0,100,1898.030513
-100.0,100,1923.674894
-100.0,100,1948.734017
-100.0,100,1973.714276
-100.0,100,1998.606185
-100.0,100,2023.474695
-100.0,100,2048.122829
-100.0,100,2073.426599
-100.0,100,2098.162941
-100.0,100,2123.1104
-100.0,100,2147.781981
-100.0,100,2173.03091
-100.0,100,2197.762498
-100.0,100,2222.554257
-100.0,100,2247.198637
-100.0,100,2272.378161
-100.0,100,2297.598552
-100.0,100,2322.474756
-100.0,100,2347.726075
-100.0,100,2372.430336
-100.0,100,2397.234198
-100.0,100,2422.094815
-100.0,100,2446.782692
-100.0,100,2471.642674
-100.0,100,2497.326355
-100.0,100,2522.549892
-100.0,100,2547.298441
-100.0,100,2572.194277
-100.0,100,2596.910571
-100.0,100,2621.802197
-100.0,100,2646.706236
-100.0,100,2671.666172
-100.0,100,2696.582219
-100.0,100,2721.622301
-100.0,100,2746.530208
-100.0,100,2771.278979
-100.0,100,2796.911144
-100.0,100,2819.25405
-100.0,100,2841.642594
-84.0,100,2864.026262
-100.0,100,2886.419087
-100.0,100,2908.718915
-100.0,100,2931.23469
-75.0,100,2953.722773
-100.0,100,2976.122223
-66.0,100,2998.530384
-100.0,100,3021.054538
-100.0,100,3045.918612
-100.0,100,3071.066361
-100.0,100,3096.77863
-100.0,100,3121.710667
-100.0,100,3146.618486
-100.0,100,3171.434841
-100.0,100,3196.458435
-100.0,100,3221.429927
-100.0,100,3246.186317
-100.0,100,3271.09906
-100.0,100,3296.898471
-98.0,100,3322.438038
-100.0,100,3347.210544
-100.0,100,3372.494492
-100.0,100,3397.05806
-100.0,100,3422.150252
-100.0,100,3447.054737
-100.0,100,3472.170412
-100.0,100,3497.110686
-100.0,100,3522.122224
-100.0,100,3546.98249
-100.0,100,3571.914973
-100.0,100,3596.990077
-100.0,100,3621.803008
-100.0,100,3646.650485
-100.0,100,3671.865992
-100.0,100,3697.338381
-100.0,100,3722.186414
-100.0,100,3747.065891
-100.0,100,3772.214957
-100.0,100,3797.030581
-100.0,100,3822.782838
-100.0,100,3847.926792
-100.0,100,3873.014458
-100.0,100,3897.830685
-100.0,100,3922.918222
-100.0,100,3947.777944
-100.0,100,3972.594123
-100.0,100,3997.902541
-100.0,100,4022.794161
-100.0,100,4047.842869
-100.0,100,4072.758565
-100.0,100,4097.750339
-100.0,100,4122.606852
-100.0,100,4147.614549
-86.0,100,4172.330733
-63.0,100,4197.174412
-100.0,100,4222.082959
-100.0,100,4247.122267
-96.0,100,4272.190768
-100.0,100,4295.018443
-88.0,100,4317.850428
-67.0,100,4340.358763
-100.0,100,4362.939239
-68.0,100,4385.365966
-98.0,100,4407.786711
-100.0,100,4430.302087
-100.0,100,4452.586454
-100.0,100,4474.954931
-100.0,100,4497.28255
-100.0,100,4522.418126
-100.0,100,4547.422759
-100.0,100,4572.354297
-100.0,100,4597.270919
-100.0,100,4622.306426
-100.0,100,4647.106843
-100.0,100,4671.934962
-100.0,100,4696.930527
-100.0,100,4721.918343
-100.0,100,4746.986492
-100.0,100,4771.750626
-100.0,100,4796.934547
-100.0,100,4822.754546
-100.0,100,4847.782659
-100.0,100,4873.342491
-100.0,100,4898.574203
-100.0,100,4924.042709
-100.0,100,4950.519031
-100.0,100,4981.22408
-100.0,100,5011.394557
-100.0,100,5039.530417
-100.0,100,5069.146468
-46.0,100,5098.254672
-100.0,100,5127.942582
-74.0,100,5157.214024
-100.0,100,5185.214155
-100.0,100,5215.162561
-100.0,100,5249.606344
-100.0,100,5281.377952
-100.0,100,5313.138138
-100.0,100,5342.850752
-100.0,100,5374.054053
-100.0,100,5404.602576
-100.0,100,5436.486168
-100.0,100,5470.818376
-100.0,100,5506.690026
-100.0,100,5538.497933
-100.0,100,5568.688174
-100.0,100,5599.886724
-100.0,100,5631.738738
-100.0,100,5659.855291
-100.0,100,5691.45802
-100.0,100,5722.099305
-100.0,100,5749.725981
-100.0,100,5778.507431
-100.0,100,5807.850047
-100.0,100,5837.05489
-100.0,100,5866.598865
-100.0,100,5895.093752
-74.0,100,5925.010783
-30.0,100,5950.57802
-100.0,100,5976.618773
-31.0,100,6002.042248
-30.0,100,6027.281999
-100.0,100,6053.422214
-100.0,100,6079.069118
-37.0,100,6104.650372
-100.0,100,6129.312073
-100.0,100,6154.83438
-100.0,100,6180.758873
-100.0,100,6212.086024
-100.0,100,6241.362057
-100.0,100,6271.642015
-100.0,100,6303.639519
-75.0,100,6333.331037
-100.0,100,6363.314022
-100.0,100,6393.991087
-100.0,100,6424.177939
-100.0,100,6453.86677
-100.0,100,6489.358018
-100.0,100,6520.006887
-100.0,100,6549.597395
-100.0,100,6578.657989
-100.0,100,6607.242842
-100.0,100,6635.930278
-54.0,100,6665.626213
-100.0,100,6693.954515
-100.0,100,6723.239967
-100.0,100,6750.619029
-100.0,100,6781.646238
-100.0,100,6812.249994
-100.0,100,6840.198761
-100.0,100,6871.984105
-100.0,100,6902.421995
-100.0,100,6931.858346
-100.0,100,6962.289994
-100.0,100,6990.654138
-34.0,100,7021.266016
-100.0,100,7049.582952
-100.0,100,7078.318673
-100.0,100,7108.21908
-100.0,100,7137.514431
-100.0,100,7166.825965
-88.0,100,7195.562297
-100.0,100,7224.506741
-100.0,100,7253.978448
-77.0,100,7282.563005
-100.0,100,7313.79929
-100.0,100,7346.318065
-100.0,100,7374.394111
-100.0,100,7402.862308
-100.0,100,7432.403032
-100.0,100,7462.126029
-100.0,100,7490.979486
-100.0,100,7520.104937
-52.0,100,7549.83482
-100.0,100,7582.13853
-100.0,100,7610.585979
-100.0,100,7640.654015
-29.0,100,7669.634528
-29.0,100,7694.458133
-100.0,100,7719.818588
-100.0,100,7745.462896
-30.0,100,7770.910256
-30.0,100,7795.858506
-29.0,100,7821.462382
-100.0,100,7846.345993
-46.0,100,7871.058437
-71.0,100,7896.942183
-100.0,100,7924.686767
-100.0,100,7954.271211
-100.0,100,7983.614931
-100.0,100,8011.253013
-100.0,100,8040.565591
-100.0,100,8069.76998
-100.0,100,8098.590981
-100.0,100,8128.026979
-100.0,100,8157.519443
-100.0,100,8186.670824
-100.0,100,8216.506901
-100.0,100,8247.478923
-100.0,100,8278.451104
-100.0,100,8308.054119
-100.0,100,8337.454623
-100.0,100,8367.510782
-100.0,100,8396.706017
-100.0,100,8425.446262
-60.0,100,8456.554361
-64.0,100,8486.530979
-100.0,100,8517.41872
-100.0,100,8548.862314
-100.0,100,8580.908035
-100.0,100,8612.422813
-100.0,100,8644.966975
-100.0,100,8676.39399
-100.0,100,8707.590234
-100.0,100,8740.433969
-100.0,100,8770.7263
-100.0,100,8800.994076
-94.0,100,8832.114028
-94.0,100,8860.782044
-81.0,100,8890.078288
-100.0,100,8919.022967
-100.0,100,8951.375193
-100.0,100,8986.901987
-100.0,100,9015.898443
-100.0,100,9044.98277
-100.0,100,9073.775837
-100.0,100,9103.210592
-100.0,100,9132.271192
-100.0,100,9163.098359
-100.0,100,9191.611523
-100.0,100,9221.726182
-100.0,100,9250.254077
