epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.3033319,0.47717145,-0.11993306,0.39521155,10.0,-2.8136783,0.0,50.0,0.0
1,-0.31970987,0.49024224,-0.11773343,0.36371142,20.0,-4.7610445,0.0,100.0,0.0
2,-0.3223984,0.49504867,-0.110633805,0.34601513,30.0,-6.8679576,0.0,150.0,0.0
3,-0.32928154,0.49962726,-0.11191215,0.335541,40.0,-8.766163,0.0,200.0,0.0
4,-0.33285508,0.50292546,-0.110554874,0.3277081,50.0,-10.725641,0.0,250.0,0.0
5,-0.33281985,0.50538033,-0.108619876,0.32167104,60.0,-12.6433525,0.0,300.0,0.0
6,-0.33413664,0.50659627,-0.10684984,0.3163517,70.0,-14.576426,0.0,350.0,0.0
7,-0.3350035,0.50658035,-0.10642106,0.31475118,80.0,-16.148289,0.0,400.0,0.0
8,-0.3356391,0.50808454,-0.10655182,0.31406933,90.0,-17.805105,0.0,450.0,0.0
9,-0.33785892,0.5085866,-0.107422814,0.31329918,100.0,-19.940659,0.0,500.0,0.0
10,-0.3386928,0.50877565,-0.10787066,0.31046224,110.0,-21.57087,0.0,550.0,0.0
11,-0.33831477,0.5091339,-0.107732184,0.3083972,120.0,-23.152283,0.0,600.0,0.0
12,-0.33937326,0.5096658,-0.10875219,0.30648535,130.0,-24.9847,0.0,650.0,0.0
13,-0.34035674,0.50987834,-0.10935486,0.30445355,140.0,-26.866428,0.0,700.0,0.0
14,-0.3399539,0.51062256,-0.109010674,0.3028399,150.0,-28.192936,0.0,750.0,0.0
15,-0.34056592,0.51094216,-0.1096774,0.30107257,160.0,-29.478094,0.0,800.0,0.0
16,-0.34040955,0.5110899,-0.10970817,0.29870227,170.0,-31.270647,0.0,850.0,0.0
17,-0.33902407,0.51136017,-0.10905119,0.2965019,180.0,-32.903397,0.0,900.0,0.0
18,-0.33971295,0.5116236,-0.10969586,0.29445043,190.0,-34.181686,0.0,950.0,0.0
19,-0.3400564,0.51155615,-0.11035181,0.2923265,200.0,-36.279625,0.0,1000.0,0.0
20,-0.34006855,0.5112983,-0.110373534,0.2900316,210.0,-37.446518,0.0,1050.0,0.0
21,-0.3400322,0.5115652,-0.110183,0.28831464,220.0,-39.363876,0.0,1100.0,0.0
22,-0.34033975,0.5119015,-0.11067497,0.28669646,230.0,-40.21627,0.0,1150.0,0.0
23,-0.34084022,0.5121495,-0.11141598,0.2851924,240.0,-41.700478,0.0,1200.0,0.0
24,-0.3410013,0.5123739,-0.11185854,0.28367248,250.0,-42.23327,0.0,1250.0,0.0
25,-0.34101117,0.5124635,-0.11195296,0.28254837,260.0,-44.037083,0.0,1300.0,0.0
26,-0.34158024,0.512469,-0.11234134,0.28137997,270.0,-45.51071,0.0,1350.0,0.0
27,-0.34175238,0.5125274,-0.11223536,0.28001443,280.0,-46.110928,0.0,1400.0,0.0
28,-0.34202215,0.5125577,-0.112309165,0.27878335,290.0,-47.907986,0.0,1450.0,0.0
29,-0.3417741,0.5124646,-0.1122542,0.2778477,300.0,-48.69378,0.0,1500.0,0.0
30,-0.34235892,0.5124406,-0.11268803,0.27669758,310.0,-49.820343,0.0,1550.0,0.0
31,-0.3423147,0.5123623,-0.11253925,0.27556735,320.0,-51.584015,0.0,1600.0,0.0
32,-0.34284946,0.51234174,-0.11274721,0.2746189,330.0,-52.739532,0.0,1650.0,0.0
33,-0.342707,0.51254433,-0.112637736,0.2738847,340.0,-52.40966,0.0,1700.0,0.0
34,-0.34259188,0.51266587,-0.11268266,0.27332187,350.0,-54.424625,0.0,1750.0,0.0
35,-0.34248233,0.51255506,-0.11266635,0.27253616,360.0,-55.224426,0.0,1800.0,0.0
36,-0.342826,0.5127017,-0.11303083,0.2719132,370.0,-57.064934,0.0,1850.0,0.0
37,-0.34291723,0.5126614,-0.11299549,0.27125147,380.0,-57.867226,0.0,1900.0,0.0
38,-0.3432008,0.51265997,-0.11304404,0.27060634,390.0,-58.52536,0.0,1950.0,0.0
39,-0.34334898,0.5125903,-0.113256454,0.2701258,400.0,-59.51817,0.0,2000.0,0.0
40,-0.3432542,0.5129091,-0.11317221,0.26962095,410.0,-60.714,0.0,2050.0,0.0
41,-0.34274873,0.51297873,-0.1128452,0.26902044,420.0,-61.51371,0.0,2100.0,0.0
42,-0.3427875,0.51298696,-0.11265279,0.26843396,430.0,-61.861023,0.0,2150.0,0.0
43,-0.34233758,0.51291573,-0.11247393,0.26802748,440.0,-63.157852,0.0,2200.0,0.0
44,-0.34272242,0.51302606,-0.112637915,0.2675565,450.0,-64.14665,0.0,2250.0,0.0
45,-0.34302628,0.51280695,-0.112492375,0.2670793,460.0,-65.07405,0.0,2300.0,0.0
46,-0.34276477,0.51297045,-0.11246102,0.26659796,470.0,-66.28586,0.0,2350.0,0.0
47,-0.34309253,0.5130457,-0.112657495,0.26623723,480.0,-66.3676,0.0,2400.0,0.0
48,-0.34347007,0.51300776,-0.1126585,0.26585835,490.0,-67.293304,0.0,2450.0,0.0
