epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.31271437,0.47770193,-0.16260935,0.46366176,10.0,-2.765205,0.0,50.0,0.0
1,-0.3205857,0.46961066,-0.14820078,0.45495042,20.0,-4.8530536,0.0,100.0,0.0
2,-0.3370762,0.46116352,-0.14653131,0.45670015,30.0,-7.015751,0.0,150.0,0.0
3,-0.33877847,0.45454362,-0.13708477,0.4371765,40.0,-9.151493,0.0,200.0,0.0
4,-0.34525764,0.4504491,-0.13404486,0.4194581,50.0,-11.130579,0.0,250.0,0.0
5,-0.34773314,0.45240745,-0.12988222,0.4075613,60.0,-13.29521,0.0,300.0,0.0
6,-0.35350397,0.44852534,-0.12858455,0.39842376,70.0,-15.446266,0.0,350.0,0.0
7,-0.35333344,0.44659746,-0.12580608,0.3903794,80.0,-17.751497,0.0,400.0,0.0
8,-0.35396242,0.44655168,-0.12584041,0.3838392,90.0,-19.738876,0.0,450.0,0.0
9,-0.35164014,0.44485834,-0.124155484,0.37684584,100.0,-21.76093,0.0,500.0,0.0
10,-0.35086676,0.44272506,-0.12328911,0.3692718,110.0,-24.007572,0.0,550.0,0.0
11,-0.35209143,0.44371542,-0.123983875,0.3654585,120.0,-26.12626,0.0,600.0,0.0
12,-0.35553053,0.4425825,-0.123515904,0.35968632,130.0,-28.05575,0.0,650.0,0.0
13,-0.35759076,0.44244233,-0.12417167,0.3556512,140.0,-28.83733,0.0,700.0,0.0
14,-0.3566643,0.44160035,-0.123590626,0.3532455,150.0,-30.84931,0.0,750.0,0.02
15,-0.35661033,0.44099566,-0.12457575,0.35177612,160.0,-34.521343,0.0,800.0,0.0
16,-0.360602,0.4416878,-0.1263358,0.35216263,170.0,-33.643467,0.0,850.0,0.0
17,-0.36370996,0.44196463,-0.12851222,0.35152513,180.0,-34.96659,0.0,900.0,0.02
18,-0.36346897,0.4425567,-0.13039169,0.35232884,190.0,-37.713966,0.0,950.0,0.0
19,-0.36411873,0.4446272,-0.13273005,0.3531026,200.0,-37.093315,0.0,1000.0,0.0
20,-0.3635182,0.44407865,-0.13424177,0.35321352,210.0,-38.30355,0.0,1050.0,0.0
21,-0.36420855,0.44543734,-0.13633388,0.35766307,220.0,-41.161457,0.0,1100.0,0.0
22,-0.357919,0.44527555,-0.13627999,0.3637872,230.0,-37.633186,0.0,1150.0,0.0
23,-0.359056,0.44518268,-0.13863878,0.3705582,240.0,-26.361578,0.0,1200.0,0.0
24,-0.36134532,0.446282,-0.1440142,0.377549,250.0,-28.752354,0.0,1250.0,0.0
25,-0.36060822,0.44564605,-0.14821048,0.38275987,260.0,-28.693914,0.0,1300.0,0.04
26,-0.36246976,0.44611084,-0.15315104,0.39010525,270.0,-35.117157,0.0,1350.0,0.0
27,-0.36010206,0.4461856,-0.15755911,0.39716074,280.0,-46.563423,0.0,1400.0,0.0
28,-0.36170733,0.4458281,-0.16217588,0.40410656,290.0,-28.584202,0.0,1450.0,0.02
29,-0.3628604,0.4457846,-0.16490555,0.4095029,300.0,-26.954716,0.0,1500.0,0.04
30,-0.36453286,0.44627547,-0.1673234,0.41375202,310.0,-22.337894,0.0,1550.0,0.0
31,-0.36324692,0.44740033,-0.16862464,0.418401,320.0,-23.325026,0.1,1600.0,0.08
32,-0.36421022,0.4489253,-0.16963173,0.42264262,330.0,-22.863522,0.2,1650.0,0.06
33,-0.36312476,0.4495374,-0.17033915,0.42500448,340.0,-24.676123,0.0,1700.0,0.04
34,-0.3626751,0.45044723,-0.17086242,0.42740074,350.0,-23.331726,0.1,1750.0,0.04
35,-0.3639395,0.45034853,-0.17245792,0.42924145,360.0,-24.8099,0.2,1800.0,0.02
36,-0.36155125,0.45115796,-0.1733786,0.431075,370.0,-28.42521,0.1,1850.0,0.0
37,-0.360422,0.45166656,-0.174394,0.431948,380.0,-22.734211,0.2,1900.0,0.04
38,-0.36087295,0.45273885,-0.17688818,0.4328015,390.0,-24.702785,0.2,1950.0,0.08
39,-0.3594959,0.45341182,-0.17830881,0.43266663,400.0,-25.295994,0.0,2000.0,0.16
