epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.084284365,0.3859193,-0.022852266,0.22915234,10.0,-3.0965755,0.0,50.0,0.04
1,-0.063013814,0.3664126,-0.008738196,0.21331649,20.0,-4.8121176,0.2,100.0,0.26
2,-0.077395625,0.35583735,-0.019937072,0.20775847,30.0,-5.576204,0.3,150.0,0.34
3,-0.08444605,0.35635626,-0.02788209,0.22063804,40.0,-3.716083,0.7,200.0,0.48
4,-0.1015816,0.36795315,-0.044798862,0.2501483,50.0,-2.4004254,0.8,250.0,0.8
5,-0.10428426,0.38465074,-0.05196749,0.28006837,60.0,-0.7823155,1.0,300.0,0.82
6,-0.11290839,0.39937952,-0.06524917,0.30915594,70.0,-1.1747754,1.0,350.0,0.94
7,-0.11843145,0.4082831,-0.07406158,0.32681584,80.0,-0.864713,0.9,400.0,0.9
