# {"t_start": 1625467153.2677689, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,53.957173
-100.0,100,94.372886
-100.0,100,134.328981
-100.0,100,174.241038
-100.0,100,214.221669
-100.0,100,254.245187
-100.0,100,293.900674
-100.0,100,333.452877
-100.0,100,373.160961
-100.0,100,412.677767
-100.0,100,452.496652
-100.0,100,492.429627
-100.0,100,532.397281
-100.0,100,572.296566
-100.0,100,611.752609
-100.0,100,651.585471
-100.0,100,691.496763
-100.0,100,731.185086
-100.0,100,771.092856
-100.0,100,810.852722
-100.0,100,850.876766
-100.0,100,890.868902
-100.0,100,930.489168
-100.0,100,970.376708
-100.0,100,1010.413668
-100.0,100,1050.216833
-100.0,100,1090.137725
-100.0,100,1130.10139
-100.0,100,1169.840786
-100.0,100,1209.569456
-100.0,100,1249.124884
-100.0,100,1289.013615
-100.0,100,1329.069508
-100.0,100,1369.157112
-100.0,100,1409.080993
-100.0,100,1448.908788
-100.0,100,1488.541077
-100.0,100,1528.477202
-100.0,100,1568.237066
-100.0,100,1608.060814
-100.0,100,1647.980548
-100.0,100,1687.657028
-100.0,100,1727.569162
-100.0,100,1767.584639
-99.0,100,1807.293368
-100.0,100,1847.316824
-100.0,100,1887.20875
-100.0,100,1927.217185
-100.0,100,1967.132824
-100.0,100,2007.169286
-100.0,100,2046.845545
-100.0,100,2085.569538
-100.0,100,2124.316862
-46.0,100,2162.869432
-100.0,100,2201.344974
-100.0,100,2239.937254
-100.0,100,2278.660739
-100.0,100,2317.181352
-100.0,100,2356.013066
-65.0,100,2394.601259
-100.0,100,2433.425566
-100.0,100,2473.376918
-100.0,100,2513.132772
-50.0,100,2553.176831
-100.0,100,2592.793365
-100.0,100,2632.637751
-100.0,100,2672.640993
-100.0,100,2712.441154
-100.0,100,2752.136531
-83.0,100,2792.128737
-100.0,100,2831.884688
-100.0,100,2871.905382
-100.0,100,2911.725055
-100.0,100,2951.361794
-100.0,100,2991.268928
-100.0,100,3031.008711
-94.0,100,3070.709737
-100.0,100,3110.764934
-100.0,100,3150.708694
-100.0,100,3190.68903
-81.0,100,3230.481022
-65.0,100,3270.169599
-100.0,100,3309.945469
-100.0,100,3349.745743
-43.0,100,3389.64879
-100.0,100,3429.528823
-90.0,100,3469.612694
-100.0,100,3509.508977
-80.0,100,3549.241243
-100.0,100,3589.213092
-100.0,100,3628.917629
-100.0,100,3668.784659
-100.0,100,3708.813679
-98.0,100,3748.581334
-43.0,100,3788.304579
-100.0,100,3828.105515
-100.0,100,3868.161003
-100.0,100,3908.201435
-81.0,100,3948.476958
-43.0,100,3988.512778
-100.0,100,4028.613515
-100.0,100,4068.489747
-100.0,100,4108.344997
-100.0,100,4148.057582
-100.0,100,4187.865261
-100.0,100,4227.813122
-100.0,100,4267.760587
-100.0,100,4307.900664
-100.0,100,4347.725624
-100.0,100,4387.765359
-100.0,100,4427.896988
-37.0,100,4466.504676
-100.0,100,4505.389718
-100.0,100,4544.128869
-69.0,100,4582.681303
-100.0,100,4621.581265
-38.0,100,4660.149465
-100.0,100,4698.996916
-100.0,100,4737.641439
-100.0,100,4776.28099
-100.0,100,4814.949278
-55.0,100,4854.753053
-100.0,100,4894.793491
-100.0,100,4934.620684
-100.0,100,4974.417098
-100.0,100,5014.217262
-60.0,100,5053.989339
-82.0,100,5093.736763
-83.0,100,5133.732925
-83.0,100,5173.800948
-100.0,100,5213.949009
-91.0,100,5254.012662
-91.0,100,5294.037202
-100.0,100,5333.820674
-100.0,100,5373.660835
-100.0,100,5413.676812
-90.0,100,5453.417307
-100.0,100,5493.317408
-100.0,100,5533.420651
-46.0,100,5573.284725
-99.0,100,5613.236761
-74.0,100,5653.165288
-100.0,100,5693.053226
-56.0,100,5732.841417
-46.0,100,5773.193247
-100.0,100,5813.092773
-69.0,100,5852.725418
-51.0,100,5892.404934
-97.0,100,5932.241348
-100.0,100,5972.393369
-80.0,100,6012.213772
-29.0,100,6052.133224
-95.0,100,6092.305335
-48.0,100,6132.124624
-98.0,100,6171.937154
-56.0,100,6212.01776
-60.0,100,6252.037581
-80.0,100,6291.692652
-67.0,100,6331.800915
-86.0,100,6371.705051
-52.0,100,6411.705504
-54.0,100,6451.537539
-85.0,100,6491.568997
-55.0,100,6531.885124
-75.0,100,6571.677394
-44.0,100,6611.704857
-100.0,100,6651.69334
-45.0,100,6691.60153
-72.0,100,6732.072895
-42.0,100,6772.141059
-39.0,100,6812.017213
-38.0,100,6850.632672
-38.0,100,6889.43356
-39.0,100,6927.905227
-38.0,100,6966.464936
-39.0,100,7005.264766
-61.0,100,7043.757603
-43.0,100,7082.460971
-39.0,100,7121.056996
-43.0,100,7159.641416
-33.0,100,7198.381298
-99.0,100,7238.773332
-84.0,100,7279.033792
-100.0,100,7318.989354
-39.0,100,7358.744831
-100.0,100,7398.728611
-50.0,100,7439.160879
-53.0,100,7479.400975
-56.0,100,7519.692792
-100.0,100,7559.825418
-56.0,100,7599.785312
-33.0,100,7639.877537
-71.0,100,7679.965272
-78.0,100,7719.937405
-50.0,100,7760.125381
-75.0,100,7799.993357
-69.0,100,7839.844901
-38.0,100,7879.804722
-56.0,100,7919.760898
-48.0,100,7959.77274
-100.0,100,7999.881186
-60.0,100,8039.856941
-59.0,100,8079.957034
-75.0,100,8119.925055
-42.0,100,8159.677132
-41.0,100,8199.656836
-45.0,100,8239.641506
-96.0,100,8279.377312
-69.0,100,8318.976652
-52.0,100,8358.693373
-80.0,100,8398.573348
-55.0,100,8438.452859
-50.0,100,8478.561619
-85.0,100,8519.008797
-52.0,100,8558.721319
-68.0,100,8598.689412
-54.0,100,8639.024601
-47.0,100,8679.021064
-38.0,100,8718.969505
-99.0,100,8758.781057
-38.0,100,8799.013624
-58.0,100,8839.025215
-51.0,100,8879.225332
-70.0,100,8919.313426
-68.0,100,8959.301044
-65.0,100,8999.312703
-82.0,100,9039.429262
-69.0,100,9079.416778
-65.0,100,9119.280648
-86.0,100,9159.092687
-100.0,100,9198.981325
-38.0,100,9237.745197
-31.0,100,9276.628915
-46.0,100,9315.300667
-40.0,100,9354.013096
-41.0,100,9392.681066
-73.0,100,9431.212587
-39.0,100,9469.79309
-38.0,100,9508.624783
-100.0,100,9547.109156
-73.0,100,9585.569736
-32.0,100,9625.509253
-43.0,100,9665.505336
-69.0,100,9705.256537
-99.0,100,9745.045371
-92.0,100,9785.009034
-42.0,100,9824.853259
-46.0,100,9865.184971
-37.0,100,9905.068719
-100.0,100,9945.14496
-62.0,100,9985.173365
-47.0,100,10025.245419
-52.0,100,10065.193753
-52.0,100,10105.133492
-76.0,100,10145.12101
-65.0,100,10184.965492
-69.0,100,10224.684632
-77.0,100,10264.665321
-100.0,100,10304.625104
-48.0,100,10344.489325
-43.0,100,10384.441546
-100.0,100,10424.232901
-40.0,100,10464.437042
-41.0,100,10504.152732
-60.0,100,10544.141523
-46.0,100,10583.988623
-41.0,100,10624.033506
-48.0,100,10664.58862
-45.0,100,10704.840803
-76.0,100,10744.864706
-40.0,100,10784.772816
-92.0,100,10824.948797
-40.0,100,10865.496903
-86.0,100,10905.569564
-47.0,100,10945.88896
-72.0,100,10986.084911
-56.0,100,11026.100995
-57.0,100,11065.93328
-50.0,100,11106.00454
-48.0,100,11146.484941
-45.0,100,11186.797008
-45.0,100,11226.909573
-47.0,100,11266.892715
-46.0,100,11306.805576
-38.0,100,11346.877192
-57.0,100,11387.049347
-48.0,100,11427.45729
-41.0,100,11467.205069
