epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
61,-0.106447905,0.14047109,0.0037605825,0.1837021,620.0,-4.078725,0.0,3100.0,0.92
62,-0.106251635,0.14043076,0.0038011542,0.1836693,630.0,-4.4957123,0.0,3150.0,0.96
63,-0.106110506,0.1404835,0.003816709,0.18366835,640.0,-4.8187184,0.0,3200.0,0.96
64,-0.10609653,0.14064826,0.0037687826,0.18377773,650.0,-4.6734405,0.0,3250.0,0.88
65,-0.10636088,0.14060713,0.0035074502,0.18373957,660.0,-4.7889476,0.0,3300.0,0.94
66,-0.10604394,0.14045772,0.0036386421,0.18360414,670.0,-5.178797,0.0,3350.0,0.92
67,-0.106053226,0.14046218,0.0035640001,0.183552,680.0,-5.3876424,0.0,3400.0,0.88
68,-0.10601165,0.14054815,0.0035031757,0.18358496,690.0,-4.5730734,0.0,3450.0,0.86
69,-0.105912454,0.14052433,0.0034839532,0.18353973,700.0,-5.147218,0.0,3500.0,0.96
70,-0.10605628,0.1404406,0.0032772145,0.18349825,710.0,-5.9061837,0.0,3550.0,0.82
71,-0.106082685,0.14042862,0.0032169733,0.18346524,720.0,-4.8828707,0.0,3600.0,0.96
72,-0.105949216,0.14035504,0.003245573,0.18338238,730.0,-5.0581846,0.0,3650.0,0.92
73,-0.106385626,0.14041156,0.002934443,0.18341045,740.0,-5.4071865,0.0,3700.0,0.94
74,-0.106561266,0.1404181,0.0027745727,0.18341054,750.0,-4.356925,0.0,3750.0,0.94
75,-0.10628689,0.14043812,0.003078452,0.18350433,760.0,-6.0264063,0.0,3800.0,0.82
76,-0.10623941,0.14026697,0.003185483,0.18350764,770.0,-6.717566,0.0,3850.0,0.88
77,-0.10647658,0.14037876,0.0032068002,0.1836429,780.0,-7.9325647,0.0,3900.0,0.84
78,-0.10664945,0.14055301,0.0031523642,0.1837898,790.0,-9.523969,0.0,3950.0,0.8
79,-0.106963515,0.14052477,0.0029548171,0.18375692,800.0,-8.358153,0.0,4000.0,0.92
