epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
21,-0.37054136,0.07873813,-0.14232256,0.16425188,220.0,-23.395721,0.0,1100.0,0.0
22,-0.3703117,0.08051,-0.14665136,0.17482944,230.0,-21.78632,0.0,1150.0,0.0
23,-0.3701228,0.08159577,-0.1516472,0.18276498,240.0,-24.383846,0.0,1200.0,0.02
24,-0.36947402,0.083732955,-0.15574636,0.18995571,250.0,-20.763754,0.0,1250.0,0.08
25,-0.36923635,0.084727824,-0.16008823,0.19488063,260.0,-13.774696,0.0,1300.0,0.06
26,-0.36717406,0.086770564,-0.16265056,0.19776855,270.0,-16.225842,0.0,1350.0,0.28
27,-0.36460593,0.08794296,-0.16404474,0.19957316,280.0,-14.683278,0.8,1400.0,0.34
28,-0.362285,0.08887943,-0.1656333,0.20147668,290.0,-8.798438,0.2,1450.0,0.7
29,-0.36004767,0.09005121,-0.16691841,0.20348896,300.0,-7.498297,1.0,1500.0,0.54
30,-0.35794428,0.09104886,-0.1664783,0.20542845,310.0,-6.947576,1.0,1550.0,0.48
31,-0.35592616,0.091620624,-0.16588499,0.20656049,320.0,-7.049156,1.0,1600.0,0.66
32,-0.35407922,0.09193367,-0.16524719,0.20682606,330.0,-6.674472,1.0,1650.0,0.68
33,-0.3523313,0.09211647,-0.16481921,0.20690636,340.0,-5.983141,1.0,1700.0,0.72
34,-0.35067213,0.092129804,-0.16475287,0.2065755,350.0,-7.9244003,1.0,1750.0,0.86
35,-0.34915856,0.09198912,-0.16457951,0.20613565,360.0,-6.6978807,1.0,1800.0,0.9
36,-0.34772578,0.091748,-0.16418251,0.20573497,370.0,-6.094569,1.0,1850.0,0.94
37,-0.34649882,0.09177587,-0.1640013,0.20540269,380.0,-6.108841,1.0,1900.0,0.96
38,-0.34529638,0.09162537,-0.164273,0.20473017,390.0,-5.546474,1.0,1950.0,0.94
39,-0.34435293,0.09158928,-0.16449432,0.20411168,400.0,-5.9265623,1.0,2000.0,0.9
40,-0.3433853,0.09130528,-0.16483653,0.20324542,410.0,-5.9360385,1.0,2050.0,0.94
41,-0.34228095,0.090962835,-0.16495988,0.20225954,420.0,-5.5576773,1.0,2100.0,0.92
42,-0.341256,0.090609856,-0.16507068,0.20133664,430.0,-5.4042425,1.0,2150.0,0.98
43,-0.34031114,0.09028246,-0.16506217,0.2004204,440.0,-6.2447696,1.0,2200.0,1.0
44,-0.33943406,0.089998245,-0.1649432,0.19956307,450.0,-5.322436,1.0,2250.0,0.94
45,-0.3386409,0.08963966,-0.16494286,0.19869998,460.0,-5.54453,1.0,2300.0,0.96
46,-0.3378364,0.08935863,-0.16481538,0.19790001,470.0,-5.5778604,1.0,2350.0,0.94
47,-0.3370721,0.089037575,-0.16469646,0.19711778,480.0,-5.2788463,1.0,2400.0,0.94
48,-0.33624995,0.088734925,-0.16439891,0.19639565,490.0,-5.5795364,1.0,2450.0,0.94
49,-0.33533642,0.08842755,-0.16435392,0.19561966,500.0,-5.211765,1.0,2500.0,1.0
50,-0.3344895,0.0881503,-0.16424534,0.19489534,510.0,-5.190046,1.0,2550.0,1.0
51,-0.33382034,0.08782356,-0.1639466,0.19427459,520.0,-5.211009,1.0,2600.0,0.96
52,-0.33321097,0.08750129,-0.16393991,0.19349565,530.0,-5.6382136,1.0,2650.0,0.98
53,-0.3325413,0.08718095,-0.16383919,0.19272521,540.0,-5.0429783,1.0,2700.0,0.96
54,-0.33195376,0.08697625,-0.16385713,0.19216645,550.0,-5.0809813,1.0,2750.0,0.94
55,-0.33139274,0.0866462,-0.16392636,0.19142368,560.0,-5.1652164,1.0,2800.0,1.0
56,-0.33092883,0.08636892,-0.16393289,0.19077848,570.0,-4.963822,1.0,2850.0,0.98
57,-0.33053353,0.08836607,-0.16439845,0.19086118,580.0,-8.264175,0.0,2900.0,0.94
58,-0.3299407,0.08812237,-0.16451833,0.19026181,590.0,-5.2899737,1.0,2950.0,0.9
59,-0.32922772,0.08809402,-0.16436763,0.18988715,600.0,-4.9540977,1.0,3000.0,0.76
60,-0.32855365,0.088025145,-0.16420229,0.18941455,610.0,-5.199034,1.0,3050.0,0.84
61,-0.32790908,0.08782514,-0.16415314,0.18886675,620.0,-5.0490184,1.0,3100.0,0.86
62,-0.32726678,0.087608814,-0.16416074,0.18831564,630.0,-4.923336,1.0,3150.0,0.94
63,-0.3268165,0.08736984,-0.16406405,0.18780155,640.0,-4.744434,1.0,3200.0,0.94
64,-0.3264456,0.087074816,-0.16397129,0.1872871,650.0,-5.0431695,1.0,3250.0,0.94
65,-0.32604438,0.08695816,-0.16388068,0.18676074,660.0,-5.0728307,1.0,3300.0,0.82
66,-0.32562524,0.08673898,-0.16380975,0.18626799,670.0,-4.8182144,1.0,3350.0,0.9
67,-0.32522783,0.08664656,-0.16391502,0.18582296,680.0,-4.7533503,1.0,3400.0,0.9
68,-0.3248926,0.08635416,-0.16392545,0.18538569,690.0,-4.8401327,1.0,3450.0,0.96
69,-0.32448098,0.08615629,-0.16401576,0.18485904,700.0,-4.57821,1.0,3500.0,0.88
70,-0.3239622,0.086560726,-0.16425893,0.186143,710.0,-8.325198,0.0,3550.0,0.84
71,-0.3234381,0.08698066,-0.16436565,0.18647361,720.0,-4.6476974,1.0,3600.0,0.82
72,-0.3229162,0.087241255,-0.16439195,0.18624553,730.0,-4.7048564,1.0,3650.0,0.72
73,-0.32237783,0.087106675,-0.16440476,0.18583192,740.0,-4.5402813,1.0,3700.0,0.9
74,-0.32171446,0.087120414,-0.16449593,0.18550678,750.0,-4.9649763,1.0,3750.0,0.78
75,-0.32137537,0.08688582,-0.16444707,0.1850964,760.0,-4.5691724,1.0,3800.0,0.88
76,-0.32099766,0.086643964,-0.16457428,0.1846192,770.0,-5.969287,0.5,3850.0,0.94
77,-0.32045105,0.086565726,-0.16477211,0.18440433,780.0,-4.732604,1.0,3900.0,0.8
78,-0.3199353,0.08642387,-0.16483757,0.18418105,790.0,-5.8112755,0.9,3950.0,0.9
79,-0.3194414,0.086737685,-0.16480224,0.18394767,800.0,-4.670244,1.0,4000.0,0.88
