# {"t_start": 1625496637.4349031, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,53.56967
-100.0,100,93.74165
-100.0,100,133.673887
-100.0,100,173.706492
-100.0,100,213.785876
-100.0,100,253.434085
-100.0,100,293.373689
-100.0,100,333.250205
-100.0,100,372.973629
-100.0,100,412.534338
-100.0,100,452.617926
-100.0,100,492.193825
-100.0,100,531.898487
-100.0,100,571.754226
-100.0,100,611.726371
-100.0,100,651.469686
-100.0,100,690.894328
-100.0,100,730.813829
-100.0,100,770.962317
-100.0,100,810.781744
-100.0,100,850.609954
-100.0,100,890.333855
-100.0,100,930.121638
-100.0,100,969.914403
-100.0,100,1009.826216
-100.0,100,1049.554478
-100.0,100,1089.557917
-100.0,100,1129.294323
-100.0,100,1169.161818
-100.0,100,1208.970151
-100.0,100,1248.770108
-100.0,100,1288.357852
-100.0,100,1328.226561
-100.0,100,1368.44946
-100.0,100,1408.365772
-100.0,100,1448.241822
-100.0,100,1488.11363
-100.0,100,1528.105385
-100.0,100,1567.821631
-100.0,100,1608.025827
-100.0,100,1647.8137
-100.0,100,1687.713734
-100.0,100,1727.893822
-100.0,100,1767.970411
-100.0,100,1808.11781
-100.0,100,1848.189587
-100.0,100,1888.162525
-100.0,100,1928.194365
-100.0,100,1968.050111
-100.0,100,2008.105958
-100.0,100,2047.906353
-100.0,100,2086.461549
-100.0,100,2125.046134
-100.0,100,2163.809617
-100.0,100,2202.374427
-100.0,100,2240.901731
-100.0,100,2279.757631
-100.0,100,2318.261593
-100.0,100,2356.802177
-100.0,100,2395.41032
-100.0,100,2434.19038
-100.0,100,2473.961598
-100.0,100,2513.701769
-100.0,100,2553.602531
-100.0,100,2593.517519
-100.0,100,2633.425519
-100.0,100,2673.209814
-100.0,100,2713.113979
-100.0,100,2753.297758
-100.0,100,2793.154504
-100.0,100,2832.753474
-100.0,100,2872.51406
-100.0,100,2912.249845
-100.0,100,2952.146629
-100.0,100,2992.210526
-100.0,100,3032.229942
-100.0,100,3072.262316
-100.0,100,3112.098406
-100.0,100,3152.221496
-100.0,100,3191.950443
-100.0,100,3231.978268
-100.0,100,3272.065811
-100.0,100,3312.009525
-100.0,100,3352.129976
-100.0,100,3391.821374
-100.0,100,3431.90237
-100.0,100,3471.670186
-100.0,100,3511.618178
-100.0,100,3551.626085
-100.0,100,3591.565947
-100.0,100,3631.342211
-100.0,100,3671.533457
-100.0,100,3711.430135
-100.0,100,3751.481958
-100.0,100,3791.405623
-100.0,100,3831.438375
-100.0,100,3871.362194
-100.0,100,3911.509555
-100.0,100,3951.317633
-100.0,100,3991.17016
-100.0,100,4031.182218
-100.0,100,4070.986075
-100.0,100,4110.938372
-100.0,100,4151.00204
-100.0,100,4190.613549
-100.0,100,4230.682469
-100.0,100,4270.502628
-100.0,100,4310.37746
-100.0,100,4350.493667
-100.0,100,4390.44959
-100.0,100,4430.369925
-100.0,100,4468.997625
-100.0,100,4507.661443
-100.0,100,4546.462249
-100.0,100,4584.957916
-100.0,100,4623.522247
-100.0,100,4662.121722
-100.0,100,4700.958243
-100.0,100,4739.806729
-100.0,100,4778.309816
-100.0,100,4816.95801
-100.0,100,4857.021581
-100.0,100,4897.209617
-100.0,100,4936.985717
-100.0,100,4977.001902
-100.0,100,5016.83799
-100.0,100,5056.798753
-100.0,100,5096.773955
-100.0,100,5136.873521
-100.0,100,5176.978434
