# {"t_start": 1616672628.4934783, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,50.683933
-100.0,100,97.460233
-100.0,100,128.819923
-100.0,100,168.61932
-100.0,100,210.779922
-100.0,100,244.759783
-100.0,100,279.702798
-100.0,100,316.857347
-100.0,100,350.895885
-100.0,100,382.263037
-100.0,100,414.630842
-100.0,100,445.934949
-100.0,100,482.270999
-100.0,100,519.015619
-100.0,100,552.047174
-100.0,100,587.371726
-100.0,100,621.018971
-100.0,100,652.715166
-100.0,100,685.315442
-100.0,100,718.671242
-100.0,100,752.760275
-100.0,100,791.022829
-100.0,100,820.743065
-100.0,100,855.391884
-100.0,100,888.644172
-100.0,100,919.103426
-100.0,100,952.062889
-100.0,100,987.983581
-100.0,100,1031.894814
-100.0,100,1066.88685
-100.0,100,1104.17504
-100.0,100,1140.407494
-100.0,100,1178.703258
-100.0,100,1217.362916
-100.0,100,1257.070925
-100.0,100,1299.46685
-100.0,100,1340.311795
-100.0,100,1376.642839
-100.0,100,1414.626859
-100.0,100,1448.822983
-100.0,100,1482.219968
-100.0,100,1521.303911
-100.0,100,1562.099043
-100.0,100,1604.250978
-100.0,100,1642.695949
-100.0,100,1680.559251
-100.0,100,1719.194915
-100.0,100,1758.035231
-100.0,100,1794.479638
-100.0,100,1833.379346
-100.0,100,1875.591684
-100.0,100,1901.191312
-100.0,100,1927.771775
-100.0,100,1952.783051
-100.0,100,1978.695955
-100.0,100,2004.067078
-100.0,100,2030.176243
-100.0,100,2055.967332
-100.0,100,2080.191878
-100.0,100,2106.303714
-100.0,100,2137.498925
-100.0,100,2169.888445
-100.0,100,2198.222876
-100.0,100,2230.314999
-100.0,100,2261.555327
-100.0,100,2292.806989
-100.0,100,2325.430929
-100.0,100,2359.806067
-100.0,100,2397.107188
-100.0,100,2428.002912
-100.0,100,2459.775246
-100.0,100,2494.502816
-100.0,100,2529.014943
-100.0,100,2559.640678
-100.0,100,2591.606892
-100.0,100,2624.99191
-100.0,100,2665.052271
-100.0,100,2696.295084
-100.0,100,2728.583591
-100.0,100,2763.806856
-96.0,100,2794.822407
-100.0,100,2831.543029
-100.0,100,2871.162873
-100.0,100,2911.239459
-100.0,100,2944.091077
-100.0,100,2976.622901
-100.0,100,3008.503566
-100.0,100,3039.539712
-100.0,100,3071.366942
-100.0,100,3103.054885
-100.0,100,3137.182927
-100.0,100,3173.591898
-100.0,100,3204.530861
-100.0,100,3239.315534
-100.0,100,3274.819253
-100.0,100,3309.799419
-100.0,100,3341.947416
