# {"t_start": 1616672628.3417547, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,51.335329
-100.0,100,87.099402
-100.0,100,127.271614
-100.0,100,168.123334
-100.0,100,211.462589
-100.0,100,245.414618
-100.0,100,287.171496
-100.0,100,317.27864
-100.0,100,349.727277
-100.0,100,383.586994
-100.0,100,414.947541
-100.0,100,447.479317
-100.0,100,482.574692
-100.0,100,519.130509
-100.0,100,552.586654
-100.0,100,587.263714
-100.0,100,621.259618
-100.0,100,653.28335
-100.0,100,685.39147
-100.0,100,718.049099
-100.0,100,753.235334
-100.0,100,790.810412
-100.0,100,819.870578
-100.0,100,855.703012
-100.0,100,888.882664
-100.0,100,919.170563
-100.0,100,953.603332
-100.0,100,989.026878
-100.0,100,1032.966595
-100.0,100,1066.746529
-100.0,100,1103.558645
-100.0,100,1140.418643
-100.0,100,1179.899098
-100.0,100,1218.106596
-100.0,100,1256.131113
-100.0,100,1299.062603
-100.0,100,1339.795134
-100.0,100,1375.827242
-100.0,100,1414.859009
-100.0,100,1448.851246
-100.0,100,1482.223662
-100.0,100,1521.232851
-100.0,100,1562.507338
-100.0,100,1605.14656
-100.0,100,1644.343706
-100.0,100,1680.411051
-100.0,100,1719.20343
-100.0,100,1757.406875
-100.0,100,1793.890611
-100.0,100,1834.191371
-100.0,100,1875.378596
-100.0,100,1901.378687
-100.0,100,1927.098599
-100.0,100,1952.558867
-100.0,100,1977.539502
-100.0,100,2002.591212
-100.0,100,2027.761771
-100.0,100,2053.269857
-100.0,100,2079.122666
-100.0,100,2104.558508
-100.0,100,2137.186674
-100.0,100,2168.863489
-100.0,100,2199.282673
-100.0,100,2230.098907
-100.0,100,2262.403598
-100.0,100,2293.119481
-100.0,100,2325.227515
-100.0,100,2360.082703
-100.0,100,2396.639003
-100.0,100,2427.74677
-100.0,100,2461.043184
-100.0,100,2494.51162
-100.0,100,2528.607281
-100.0,100,2559.411133
-100.0,100,2591.574582
-100.0,100,2625.727263
-100.0,100,2665.019646
-100.0,100,2697.72769
-100.0,100,2728.167273
-100.0,100,2764.043331
-100.0,100,2795.80271
-100.0,100,2830.946576
-100.0,100,2871.235683
-100.0,100,2910.806665
-100.0,100,2944.02268
-100.0,100,2976.20754
-100.0,100,3008.671283
-100.0,100,3040.535192
-100.0,100,3071.514837
-100.0,100,3102.487582
-100.0,100,3136.598562
-100.0,100,3172.967069
-100.0,100,3205.695614
-100.0,100,3239.915707
-100.0,100,3274.002574
-100.0,100,3307.682663
-100.0,100,3343.414816
-100.0,100,3374.850999
-100.0,100,3408.766889
-100.0,100,3446.215445
-100.0,100,3480.550853
-100.0,100,3513.570676
-100.0,100,3544.846643
-100.0,100,3577.950836
-100.0,100,3613.451988
-100.0,100,3644.314672
-100.0,100,3681.111232
-100.0,100,3714.306926
-100.0,100,3750.394647
-100.0,100,3783.803643
-100.0,100,3814.783711
-100.0,100,3839.798642
-100.0,100,3866.091289
-100.0,100,3890.946604
-100.0,100,3916.634999
-100.0,100,3941.954607
-100.0,100,3968.772384
-100.0,100,3994.978542
-100.0,100,4021.43566
-100.0,100,4047.643129
-100.0,100,4075.254594
-100.0,100,4110.690946
-100.0,100,4144.728191
-100.0,100,4178.146989
-100.0,100,4216.495266
-100.0,100,4253.398604
-100.0,100,4286.463325
-100.0,100,4320.19064
-100.0,100,4354.129591
-100.0,100,4388.914574
-100.0,100,4421.467267
-100.0,100,4456.451191
-100.0,100,4492.774637
-100.0,100,4533.358568
-100.0,100,4569.367664
-100.0,100,4599.190812
-100.0,100,4631.159255
-100.0,100,4660.187495
-100.0,100,4694.563427
-100.0,100,4728.863637
-100.0,100,4764.886688
-100.0,100,4800.522652
-85.0,100,4833.459637
-100.0,100,4865.474601
-100.0,100,4899.846625
-92.0,100,4931.627203
-100.0,100,4967.655813
-100.0,100,5000.086691
-100.0,100,5037.342993
-100.0,100,5068.190629
-100.0,100,5100.135676
-100.0,100,5134.938632
-100.0,100,5171.079357
-100.0,100,5209.022609
-100.0,100,5247.254596
-100.0,100,5287.839003
-100.0,100,5328.571507
-100.0,100,5366.430625
-100.0,100,5402.899648
-100.0,100,5435.662631
-100.0,100,5473.150645
-100.0,100,5514.794627
-100.0,100,5556.338677
-100.0,100,5597.259694
-100.0,100,5633.407169
-100.0,100,5669.607253
-100.0,100,5705.982653
-65.0,100,5742.442678
-100.0,100,5779.57978
-100.0,100,5815.18363
-40.0,100,5855.075192
-100.0,100,5880.282635
-72.0,100,5905.387112
-100.0,100,5931.363021
-42.0,100,5957.371535
-57.0,100,5982.082725
-59.0,100,6008.12677
-100.0,100,6034.398597
-100.0,100,6060.258575
-100.0,100,6085.098675
-100.0,100,6114.843382
-100.0,100,6151.370745
-100.0,100,6186.500746
-73.0,100,6223.526607
-100.0,100,6261.75464
-100.0,100,6300.635274
-100.0,100,6337.070861
-58.0,100,6378.335104
-100.0,100,6420.658594
-70.0,100,6458.410937
-82.0,100,6495.267268
-100.0,100,6534.118775
-100.0,100,6571.238801
-100.0,100,6604.979361
-100.0,100,6649.643224
-100.0,100,6690.199629
-70.0,100,6722.127479
-100.0,100,6755.159647
-100.0,100,6787.215408
-100.0,100,6821.630586
-100.0,100,6852.958939
-100.0,100,6886.174723
-100.0,100,6924.930027
-100.0,100,6956.154653
-100.0,100,6988.762896
-100.0,100,7021.362667
-100.0,100,7052.046732
-100.0,100,7085.494501
-100.0,100,7116.606642
-100.0,100,7149.307749
-100.0,100,7183.435701
-62.0,100,7220.898603
-100.0,100,7254.315728
-100.0,100,7287.575402
-100.0,100,7318.762796
-100.0,100,7352.59933
-100.0,100,7384.19881
-100.0,100,7415.50755
-100.0,100,7449.863193
-100.0,100,7487.974612
-100.0,100,7520.399575
-100.0,100,7554.062613
-100.0,100,7584.979134
-100.0,100,7616.258653
-100.0,100,7649.262628
-100.0,100,7681.67159
-100.0,100,7715.376168
-100.0,100,7751.046668
-100.0,100,7783.559173
-100.0,100,7815.567109
-100.0,100,7847.746821
-91.0,100,7872.988761
-91.0,100,7898.359241
-55.0,100,7924.031694
-70.0,100,7950.108405
-75.0,100,7975.775477
-55.0,100,8001.209962
-100.0,100,8026.32816
-57.0,100,8052.695184
-100.0,100,8078.232042
-99.0,100,8106.69874
-47.0,100,8139.191716
-100.0,100,8173.347006
-100.0,100,8208.762671
-100.0,100,8246.095719
-100.0,100,8283.558793
-100.0,100,8319.858931
-100.0,100,8352.439925
-100.0,100,8386.699022
-100.0,100,8421.178936
-64.0,100,8457.006646
-100.0,100,8490.012122
-100.0,100,8533.331153
-100.0,100,8575.134597
-100.0,100,8606.622924
-100.0,100,8639.57578
-100.0,100,8673.803353
-100.0,100,8705.606899
-100.0,100,8739.994996
-84.0,100,8777.938596
-100.0,100,8812.378666
-100.0,100,8846.727796
-100.0,100,8878.923628
-100.0,100,8910.87474
-100.0,100,8944.562563
-100.0,100,8977.511372
-100.0,100,9010.007557
-100.0,100,9045.859036
-100.0,100,9082.379222
-100.0,100,9119.058859
-100.0,100,9150.526843
-77.0,100,9185.755296
-100.0,100,9220.382605
-100.0,100,9254.248304
-100.0,100,9297.058659
-100.0,100,9336.323459
-100.0,100,9375.270657
