# {"t_start": 1616661798.5263216, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,50.402883
-100.0,100,82.61063
-100.0,100,109.163074
-100.0,100,135.875059
-100.0,100,167.214111
-100.0,100,193.770387
-95.0,100,222.110247
-100.0,100,259.207069
-100.0,100,286.054533
-100.0,100,313.018998
-100.0,100,339.71061
-100.0,100,368.343041
-100.0,100,395.878477
-100.0,100,422.30598
-100.0,100,449.059096
-100.0,100,475.714576
-100.0,100,502.86678
-100.0,100,529.446141
-100.0,100,556.010757
-100.0,100,582.302832
-100.0,100,609.17031
-100.0,100,635.262563
-100.0,100,663.282052
-100.0,100,690.778175
-100.0,100,717.762176
-100.0,100,743.99893
-100.0,100,771.3901
-100.0,100,797.402823
-100.0,100,823.258514
-100.0,100,850.214513
-100.0,100,876.303137
-100.0,100,903.742034
-100.0,100,930.154388
-100.0,100,956.834996
-100.0,100,984.234228
-100.0,100,1010.558679
-100.0,100,1037.250554
-100.0,100,1065.37519
-100.0,100,1092.998899
-100.0,100,1119.677979
-100.0,100,1145.931162
-100.0,100,1173.654867
-100.0,100,1199.518208
-100.0,100,1227.450347
-100.0,100,1253.787122
-100.0,100,1281.64622
-100.0,100,1308.159015
-100.0,100,1335.486718
-100.0,100,1368.047053
-100.0,100,1394.842183
-100.0,100,1422.098178
-100.0,100,1444.923048
-100.0,100,1468.199794
-100.0,100,1491.246561
-100.0,100,1514.578652
-100.0,100,1537.598531
-100.0,100,1560.274649
-100.0,100,1583.590847
-100.0,100,1606.986542
-100.0,100,1630.650117
-100.0,100,1655.590618
-100.0,100,1683.326088
-100.0,100,1710.826129
-100.0,100,1737.146427
-100.0,100,1764.417976
-100.0,100,1791.014724
-100.0,100,1817.907122
-100.0,100,1844.571835
-100.0,100,1871.846884
-100.0,100,1900.246641
-100.0,100,1929.150616
-100.0,100,1956.747033
-100.0,100,1984.559048
-100.0,100,2011.639052
-100.0,100,2038.531033
-100.0,100,2065.141983
-100.0,100,2092.238512
-100.0,100,2119.138161
-100.0,100,2145.834183
-100.0,100,2172.110292
-100.0,100,2198.791085
-100.0,100,2226.062126
-100.0,100,2252.654638
-100.0,100,2279.378099
-100.0,100,2309.434913
-100.0,100,2337.063014
-100.0,100,2363.994225
-100.0,100,2391.222811
-100.0,100,2417.776274
-100.0,100,2444.919096
-100.0,100,2471.218928
-100.0,100,2498.962309
-100.0,100,2525.374617
-100.0,100,2553.330145
-100.0,100,2579.655097
-100.0,100,2606.447146
-100.0,100,2633.986776
-100.0,100,2660.514379
-100.0,100,2687.566925
-100.0,100,2714.238709
-100.0,100,2743.152604
-100.0,100,2774.571026
-100.0,100,2801.170424
-100.0,100,2827.672621
-100.0,100,2853.626569
-100.0,100,2880.449546
-100.0,100,2907.894732
-100.0,100,2935.214885
-100.0,100,2961.814222
-100.0,100,2988.874531
-100.0,100,3016.29468
-100.0,100,3039.330951
-100.0,100,3062.602259
-100.0,100,3085.770718
-100.0,100,3109.038402
-100.0,100,3132.090813
-100.0,100,3155.190648
-100.0,100,3178.394947
-100.0,100,3201.194437
-100.0,100,3224.21865
-100.0,100,3248.289256
-100.0,100,3274.386749
-100.0,100,3300.074254
-100.0,100,3325.690848
-100.0,100,3352.679611
-100.0,100,3380.160336
-100.0,100,3405.406174
-100.0,100,3431.254296
-100.0,100,3457.242972
-100.0,100,3482.910248
-100.0,100,3508.235025
-100.0,100,3533.986902
-100.0,100,3560.282387
-100.0,100,3585.86289
-100.0,100,3611.538224
-100.0,100,3637.182326
-100.0,100,3662.531053
-100.0,100,3688.351471
-100.0,100,3714.002616
-100.0,100,3740.919088
-100.0,100,3767.334146
-100.0,100,3793.374376
-100.0,100,3824.254615
-100.0,100,3850.314632
-100.0,100,3875.978619
-100.0,100,3901.726429
-100.0,100,3927.863334
-100.0,100,3954.942837
-100.0,100,3980.874752
-100.0,100,4007.207156
-100.0,100,4032.599091
-100.0,100,4058.815193
-100.0,100,4084.958899
-100.0,100,4110.667115
-100.0,100,4136.434796
-100.0,100,4163.135204
-100.0,100,4188.886354
-100.0,100,4215.214909
-100.0,100,4241.282453
-100.0,100,4266.974791
-100.0,100,4292.1903
-84.0,100,4319.19814
-100.0,100,4346.102729
-65.0,100,4372.122133
-100.0,100,4398.123148
-100.0,100,4423.922912
-100.0,100,4449.494997
-100.0,100,4475.078811
-100.0,100,4501.274288
-100.0,100,4527.379642
-100.0,100,4554.202428
-100.0,100,4577.006253
-100.0,100,4599.799549
-100.0,100,4622.598625
-100.0,100,4645.491543
-100.0,100,4668.374671
-100.0,100,4691.430182
-100.0,100,4714.374382
-100.0,100,4737.302742
-100.0,100,4760.290828
-100.0,100,4784.258806
-100.0,100,4810.655026
-100.0,100,4836.358819
-100.0,100,4862.274556
-100.0,100,4888.490066
-100.0,100,4915.042957
-100.0,100,4941.394771
-64.0,100,4966.974565
-89.0,100,4992.827112
-100.0,100,5018.606797
-100.0,100,5044.531164
-100.0,100,5070.722115
-100.0,100,5098.217946
-100.0,100,5124.714839
-100.0,100,5151.318225
-100.0,100,5177.146437
-100.0,100,5202.803531
-100.0,100,5228.935078
-100.0,100,5254.582818
-100.0,100,5280.730209
-100.0,100,5307.550177
-100.0,100,5333.010609
-100.0,100,5359.07022
-100.0,100,5385.043391
-100.0,100,5410.586426
-100.0,100,5436.490133
-100.0,100,5462.126892
-100.0,100,5488.790252
-100.0,100,5514.826324
-100.0,100,5540.930548
-78.0,100,5566.710546
-100.0,100,5592.530789
-90.0,100,5618.812129
-100.0,100,5644.746198
-100.0,100,5671.026106
-100.0,100,5697.289908
-100.0,100,5723.406792
-100.0,100,5748.942869
-100.0,100,5774.462164
-100.0,100,5800.340533
-100.0,100,5826.215083
-100.0,100,5852.430727
-100.0,100,5878.734398
-93.0,100,5904.850343
-100.0,100,5930.147135
-100.0,100,5956.199235
-100.0,100,5981.810857
-100.0,100,6007.978784
-100.0,100,6033.327026
-100.0,100,6060.490986
-100.0,100,6087.110314
-100.0,100,6109.966866
-100.0,100,6133.150572
