epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.33570254,0.44843936,-0.15491447,0.4184582,10.0,-3.0671735,0.0,50.0,0.0
1,-0.34676597,0.449069,-0.14940587,0.41341907,20.0,-5.2858477,0.0,100.0,0.0
2,-0.3512734,0.44889808,-0.14875372,0.41051358,30.0,-7.310666,0.02500000037252903,150.0,0.004999999888241291
3,-0.3566558,0.44766128,-0.15370299,0.40883526,40.0,-8.349833,0.02500000037252903,200.0,0.019999999552965164
4,-0.3555427,0.44905815,-0.15478566,0.40902513,50.0,-10.53377,0.012500000186264515,250.0,0.049999997
5,-0.35687578,0.44962624,-0.15560938,0.4102058,60.0,-13.108646,0.012500000186264515,300.0,0.055
6,-0.3580952,0.44858286,-0.1560996,0.41048285,70.0,-12.493588,0.13750000670552254,350.0,0.0625
7,-0.35665366,0.44840312,-0.15455046,0.41118187,80.0,-16.694262,0.012500000186264515,400.0,0.037499998
8,-0.3605605,0.44754517,-0.15694204,0.4108145,90.0,-18.680225,0.0,450.0,0.019999998155981302
9,-0.3607637,0.447064,-0.1566342,0.4103056,100.0,-20.284386,0.0,500.0,0.029999999329447746
10,-0.36378935,0.44650003,-0.15904896,0.40939754,110.0,-17.236197,0.3125,550.0,0.009999999776482582
11,-0.3633841,0.44645962,-0.15964118,0.40907124,120.0,-17.076693,0.2625,600.0,0.0499999993480742
12,-0.36320007,0.44632456,-0.16010313,0.40848598,130.0,-25.154167,0.02500000037252903,650.0,0.052500002
13,-0.3619918,0.44684815,-0.15996781,0.40868554,140.0,-20.197983,0.20000002,700.0,0.08
14,-0.3612615,0.44635177,-0.16019128,0.40815753,150.0,-19.522741,0.31250000186264515,750.0,0.075
15,-0.36095583,0.4458537,-0.1607225,0.4078339,160.0,-16.972609,0.35000002,800.0,0.11
16,-0.3604158,0.44642484,-0.16165575,0.40830198,170.0,-24.455727,0.2500000074505806,850.0,0.11
17,-0.35917833,0.44636855,-0.16221221,0.40815452,180.0,-23.123083,0.17500001,900.0,0.0875
18,-0.3584001,0.4464477,-0.1628083,0.40771413,190.0,-27.816042,0.1250000037252903,950.0,0.0725
