epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.33280605,0.448637,-0.15178104,0.4217609,10.0,-2.90187,0.0,50.0,0.0
1,-0.34253967,0.44941536,-0.14795029,0.41969928,20.0,-5.098785,0.0,100.0,0.0024999999441206455
2,-0.34442064,0.44711223,-0.14635317,0.41756922,30.0,-6.7075596,0.02500000037252903,150.0,0.02249999949708581
3,-0.34693727,0.44975844,-0.147217,0.4187552,40.0,-9.440036,0.0,200.0,0.024999999441206455
4,-0.34952843,0.4494718,-0.14819849,0.4177106,50.0,-11.624447,0.0,250.0,0.024999999441206455
5,-0.351765,0.44893453,-0.1495634,0.41660765,60.0,-12.765181,0.037500000558793545,300.0,0.035
6,-0.35462165,0.44871795,-0.15185401,0.4161501,70.0,-13.64073,0.02500000037252903,350.0,0.04499999945983291
7,-0.3564477,0.44824302,-0.15382646,0.4153116,80.0,-17.448435,0.0,400.0,0.0325
8,-0.35775235,0.44770506,-0.15493956,0.41435528,90.0,-11.678871,0.4375,450.0,0.032499998807907104
9,-0.3566076,0.44748223,-0.15410183,0.41372865,100.0,-21.064297,0.0,500.0,0.02249999949708581
10,-0.35751045,0.44683442,-0.15513329,0.41297027,110.0,-18.152893,0.11250000260770321,550.0,0.060000002
11,-0.35740885,0.44695112,-0.15562901,0.41250387,120.0,-14.771463,0.4,600.0,0.035
12,-0.3552283,0.44717976,-0.15443163,0.41271764,130.0,-16.855335,0.2875,650.0,0.07
13,-0.3530511,0.44759035,-0.15356971,0.41306403,140.0,-14.56983,0.3375,700.0,0.095
14,-0.350106,0.44939885,-0.1532003,0.41442388,150.0,-17.567741,0.1875000074505806,750.0,0.1825
15,-0.34661952,0.4509,-0.15305905,0.4157928,160.0,-17.91033,0.07500000204890966,800.0,0.19500001
16,-0.34292066,0.45221114,-0.15216075,0.41695356,170.0,-18.227169,0.012500000186264515,850.0,0.215
17,-0.34222594,0.45257822,-0.15305936,0.41781354,180.0,-12.710129,0.15000000316649675,900.0,0.125
18,-0.34274927,0.45226464,-0.15429367,0.41792923,190.0,-11.641848,0.57500005,950.0,0.1125
19,-0.3433423,0.45204642,-0.15542163,0.41791508,200.0,-9.37473,0.875,1000.0,0.17750001
20,-0.34169877,0.45193207,-0.15558495,0.41839072,210.0,-8.518839,0.5875,1050.0,0.305
21,-0.3391535,0.45137155,-0.15528257,0.41832542,220.0,-7.2869577,0.9,1100.0,0.56
22,-0.3367147,0.45149538,-0.15494797,0.41867217,230.0,-9.740864,0.6,1150.0,0.4875
23,-0.33531192,0.4520073,-0.15482818,0.41914716,240.0,-6.915482,0.8375,1200.0,0.34750003
24,-0.33319277,0.45222044,-0.15475592,0.4195786,250.0,-5.5813313,0.925,1250.0,0.675
25,-0.33276135,0.4519571,-0.15573943,0.4194524,260.0,-7.1717014,0.825,1300.0,0.71500003
26,-0.33134004,0.45195577,-0.15583815,0.41961092,270.0,-13.7617,0.06250000093132257,1350.0,0.60749996
27,-0.33044526,0.45165595,-0.15635407,0.41954127,280.0,-6.1583967,0.9125,1400.0,0.625
28,-0.3291284,0.4518429,-0.15695257,0.42010418,290.0,-5.5662665,0.9625,1450.0,0.8125
29,-0.3276235,0.45167482,-0.15727179,0.42023712,300.0,-5.324417,0.95000005,1500.0,0.78249997
30,-0.32551873,0.45179927,-0.15705213,0.42049363,310.0,-5.335468,0.975,1550.0,0.82
31,-0.32346556,0.45168886,-0.15678255,0.42059305,320.0,-5.5456524,1.0,1600.0,0.80999994
32,-0.32146236,0.45169756,-0.15633647,0.42068598,330.0,-5.8197775,0.9875,1650.0,0.8075
33,-0.32026628,0.45132363,-0.15655482,0.42045847,340.0,-5.311615,1.0,1700.0,0.8625
34,-0.31900373,0.45097017,-0.15653323,0.42019477,350.0,-5.0480986,0.975,1750.0,0.84250003
35,-0.3183134,0.45070323,-0.15692072,0.42006698,360.0,-5.206423,1.0,1800.0,0.79749995
36,-0.31753984,0.45024303,-0.15724643,0.41974622,370.0,-6.94452,0.6875,1850.0,0.78
37,-0.3166153,0.44988933,-0.15738727,0.41949135,380.0,-5.0731764,1.0,1900.0,0.8875
38,-0.3150414,0.4497263,-0.15702191,0.41931075,390.0,-5.009653,0.9875,1950.0,0.8925
39,-0.31435254,0.44945836,-0.15726332,0.41903204,400.0,-4.898091,0.9875,2000.0,0.79499996
40,-0.31364438,0.44928756,-0.15747206,0.41889447,410.0,-4.8157253,0.9625,2050.0,0.8225
41,-0.3130223,0.449106,-0.15766504,0.4186759,420.0,-5.660801,0.92499995,2100.0,0.815
42,-0.3129083,0.4487559,-0.15815301,0.41838804,430.0,-5.153921,0.85,2150.0,0.8375
43,-0.312421,0.44841984,-0.1583307,0.4180987,440.0,-4.9915276,0.90000004,2200.0,0.8675
44,-0.3117809,0.44828558,-0.15836255,0.4179028,450.0,-4.930909,0.975,2250.0,0.8625
45,-0.31085363,0.4482278,-0.15809551,0.41774687,460.0,-4.7649956,0.9875,2300.0,0.8575
46,-0.3102988,0.4478209,-0.15808937,0.417319,470.0,-4.7138257,1.0,2350.0,0.8675
47,-0.31018782,0.44800678,-0.15847062,0.41730052,480.0,-5.03115,0.9,2400.0,0.8775
48,-0.30954725,0.44776395,-0.15848692,0.41699955,490.0,-5.496813,0.91249996,2450.0,0.89
49,-0.30891067,0.44709405,-0.15848327,0.41640255,500.0,-5.083798,0.9375,2500.0,0.88
50,-0.30824026,0.44691336,-0.15850623,0.41611317,510.0,-4.853075,0.975,2550.0,0.90749997
51,-0.30770233,0.44650868,-0.15853289,0.41567966,520.0,-5.2064643,0.975,2600.0,0.93999994
52,-0.30707118,0.4461173,-0.15847735,0.41527876,530.0,-4.7003183,1.0,2650.0,0.92999995
53,-0.30631092,0.44579327,-0.15830599,0.41495806,540.0,-5.066267,0.95,2700.0,0.91499996
54,-0.30576506,0.44550514,-0.15826155,0.41467613,550.0,-4.7971115,1.0,2750.0,0.95500004
55,-0.30522746,0.44526628,-0.15825431,0.41439158,560.0,-4.5965815,1.0,2800.0,0.95
56,-0.30468613,0.44504854,-0.15821815,0.41411957,570.0,-4.665687,1.0,2850.0,0.9
57,-0.304414,0.44473097,-0.15830007,0.41374138,580.0,-4.7331896,1.0,2900.0,0.9525
58,-0.30380863,0.44449952,-0.15808892,0.41345757,590.0,-5.659668,0.84999996,2950.0,0.8925
59,-0.3038253,0.44425783,-0.15837073,0.4131309,600.0,-4.8368883,0.9875,3000.0,0.9375
60,-0.30306914,0.4439442,-0.15807883,0.41276267,610.0,-4.5665555,0.9875,3050.0,0.95
61,-0.3030476,0.4436959,-0.15835445,0.4125231,620.0,-4.9281316,0.975,3100.0,0.91999996
62,-0.30295566,0.44346365,-0.15850446,0.41228536,630.0,-6.9557734,0.7,3150.0,0.9025
63,-0.30281448,0.44324943,-0.15862307,0.41209954,640.0,-5.006047,0.9875,3200.0,0.9425
64,-0.3021976,0.4429541,-0.15849857,0.4118589,650.0,-4.8902845,0.9875,3250.0,0.91999996
65,-0.30200803,0.44276932,-0.15869316,0.4116363,660.0,-7.596711,0.66249996,3300.0,0.905
66,-0.301733,0.44243112,-0.15878202,0.41123462,670.0,-5.444349,0.9625,3350.0,0.9375
67,-0.30161682,0.4419699,-0.15892722,0.4107555,680.0,-4.6976175,1.0,3400.0,0.96000004
68,-0.30141583,0.44176126,-0.1590017,0.41048107,690.0,-5.194907,0.975,3450.0,0.96500003
69,-0.3009808,0.4415547,-0.15893874,0.41022354,700.0,-4.9218597,0.9875,3500.0,0.9425
70,-0.3009006,0.44116005,-0.15905663,0.40986314,710.0,-5.139223,0.9,3550.0,0.95
71,-0.30099386,0.44104686,-0.15926151,0.40970665,720.0,-4.796694,1.0,3600.0,0.91499996
72,-0.30045858,0.44092318,-0.15904887,0.40951842,730.0,-5.3877206,0.9375,3650.0,0.96500003
73,-0.30045936,0.44070676,-0.15920655,0.40924433,740.0,-4.485598,1.0,3700.0,0.95500004
74,-0.30010027,0.44048014,-0.15909025,0.40897727,750.0,-4.681655,1.0,3750.0,0.96250004
75,-0.29975757,0.4403818,-0.15900505,0.40880904,760.0,-4.6806974,1.0,3800.0,0.9525
76,-0.29958275,0.44025615,-0.15902935,0.4086317,770.0,-4.652775,1.0,3850.0,0.94
77,-0.29931903,0.44019428,-0.15896927,0.40848607,780.0,-4.708093,1.0,3900.0,0.9475
78,-0.29909214,0.44000494,-0.1589577,0.4082747,790.0,-4.412839,1.0,3950.0,0.9425
79,-0.2985889,0.43979526,-0.15881063,0.40801257,800.0,-4.509793,1.0,4000.0,0.9425
80,-0.29836112,0.4396263,-0.15884928,0.40781996,810.0,-4.7217274,0.9875,4050.0,0.935
81,-0.29839924,0.43943796,-0.1591067,0.40765277,820.0,-4.81433,0.9875,4100.0,0.91249996
82,-0.2979646,0.4393125,-0.15891846,0.40750912,830.0,-5.089699,0.9625,4150.0,0.9475
83,-0.297491,0.43907845,-0.15870139,0.40730783,840.0,-4.7907352,1.0,4200.0,0.9425
84,-0.2972691,0.43878433,-0.15867363,0.40714985,850.0,-4.6224775,1.0,4250.0,0.98
85,-0.29701456,0.43856955,-0.15863702,0.40693495,860.0,-4.6444197,1.0,4300.0,0.975
86,-0.29706353,0.4383396,-0.15881814,0.40680102,870.0,-4.8012304,0.95,4350.0,0.95500004
87,-0.29669496,0.4381458,-0.1586815,0.40670156,880.0,-4.983932,0.91249996,4400.0,0.96500003
88,-0.29663458,0.43788245,-0.15877967,0.4064691,890.0,-5.036319,0.9875,4450.0,0.9375
89,-0.29644,0.43784496,-0.1587869,0.40637234,900.0,-5.135316,0.9875,4500.0,0.94
90,-0.29607174,0.43772808,-0.15862884,0.40618685,910.0,-4.9756737,1.0,4550.0,0.9825
91,-0.29605523,0.43750212,-0.15877788,0.40593773,920.0,-4.942198,1.0,4600.0,0.95500004
92,-0.29585692,0.43730652,-0.15878196,0.40570188,930.0,-4.6585026,1.0,4650.0,0.96000004
93,-0.29580155,0.43720186,-0.15890476,0.40552276,940.0,-5.380871,0.9875,4700.0,0.9525
94,-0.295729,0.4371424,-0.15900624,0.4054153,950.0,-5.0338387,1.0,4750.0,0.96500003
95,-0.2958397,0.43707833,-0.15921314,0.40530065,960.0,-5.495513,0.9375,4800.0,0.95000005
96,-0.29591575,0.4369731,-0.15936826,0.4051518,970.0,-4.886518,1.0,4850.0,0.95
