epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
61,-0.10969614,0.13996996,0.0018333644,0.18257533,620.0,-7.509369,0.1,3100.0,0.94
62,-0.10989276,0.1400026,0.0016526495,0.18259268,630.0,-4.9846497,0.0,3150.0,0.94
63,-0.110015266,0.14010988,0.0015657948,0.18269101,640.0,-4.9445724,0.0,3200.0,0.9
64,-0.10978558,0.13992107,0.0016263595,0.18251972,650.0,-4.1328583,0.0,3250.0,0.84
65,-0.10970038,0.13985504,0.0015446374,0.1824496,660.0,-4.1853223,0.0,3300.0,0.94
66,-0.109588124,0.13981278,0.0016148984,0.1824414,670.0,-4.278081,0.0,3350.0,0.84
67,-0.109392166,0.13983509,0.0016260913,0.18242694,680.0,-4.7635427,0.0,3400.0,0.96
68,-0.109395586,0.13979317,0.0015449567,0.18240745,690.0,-5.0252104,0.1,3450.0,0.94
69,-0.109495334,0.13968365,0.001384618,0.18233362,700.0,-4.665016,0.0,3500.0,0.92
70,-0.10939809,0.13974959,0.0013753091,0.1823394,710.0,-4.9978895,0.0,3550.0,0.94
71,-0.10953941,0.13960628,0.0012271681,0.18219909,720.0,-4.761054,0.0,3600.0,0.98
72,-0.10971265,0.13964392,0.0010869609,0.1822069,730.0,-5.0909977,0.2,3650.0,0.96
73,-0.10979417,0.13964315,0.000986063,0.18217134,740.0,-3.8835685,0.0,3700.0,0.98
74,-0.10984719,0.13959555,0.0008549563,0.18211797,750.0,-4.0605097,0.0,3750.0,0.96
75,-0.10978452,0.13951957,0.00085681677,0.18208814,760.0,-5.0164013,0.0,3800.0,0.9
76,-0.10949794,0.13938007,0.0009708681,0.18194225,770.0,-4.1181383,0.0,3850.0,0.88
77,-0.109317906,0.13937432,0.0009984182,0.18193336,780.0,-6.5722566,0.0,3900.0,0.92
78,-0.10934495,0.13948007,0.00094070815,0.18198076,790.0,-4.480878,0.0,3950.0,0.92
79,-0.109458394,0.13947964,0.00075846486,0.18194723,800.0,-5.6351547,0.0,4000.0,0.9
