epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.3219645,0.4440844,-0.13512444,0.4201307,10.0,-2.98283,0.0,50.0,0.0
1,-0.33714855,0.4445509,-0.13519195,0.41630697,20.0,-5.156189,0.0,100.0,0.0
2,-0.34849533,0.4427447,-0.1403148,0.41242424,30.0,-6.8594174,0.012500000186264515,150.0,0.004999999888241291
3,-0.35116783,0.4437352,-0.14244168,0.41320738,40.0,-7.446289,0.08750000223517418,200.0,0.009999999776482582
4,-0.35193834,0.44509104,-0.14473777,0.4132443,50.0,-9.47081,0.05000000074505806,250.0,0.027499999850988388
5,-0.3545508,0.44500804,-0.14899743,0.41269818,60.0,-11.343462,0.08750000316649675,300.0,0.03499999735504389
6,-0.35674068,0.44601968,-0.15243994,0.41373852,70.0,-13.886428,0.02500000037252903,350.0,0.06
7,-0.3564465,0.4453059,-0.1529955,0.41281104,80.0,-15.586484,0.02500000037252903,400.0,0.03499999875202775
8,-0.35513127,0.44362834,-0.15313904,0.41060662,90.0,-17.98569,0.0,450.0,0.029999999329447746
9,-0.3554617,0.44294873,-0.15413794,0.40925196,100.0,-11.94526,0.2,500.0,0.027499998919665813
10,-0.35447562,0.44345775,-0.1546892,0.4091908,110.0,-18.754566,0.2,550.0,0.0525
11,-0.35499755,0.44401002,-0.15540065,0.40887156,120.0,-23.1525,0.06250000093132257,600.0,0.019999999552965164
12,-0.35392866,0.44419813,-0.1551056,0.40876985,130.0,-15.568964,0.41250002,650.0,0.039999998174607754
13,-0.35418093,0.44385102,-0.15617259,0.40836716,140.0,-18.296448,0.21250000223517418,700.0,0.0925
14,-0.35337713,0.4437072,-0.15606557,0.4081827,150.0,-23.060558,0.11250000167638063,750.0,0.057499999180436134
15,-0.3539829,0.44406506,-0.1567693,0.4081056,160.0,-24.352465,0.1000000024214387,800.0,0.0525
16,-0.3531072,0.44383535,-0.1566131,0.40820235,170.0,-23.537785,0.08750000316649675,850.0,0.092499994
17,-0.35037425,0.44430646,-0.15598927,0.40877104,180.0,-18.280193,0.162500006146729,900.0,0.135
18,-0.3497117,0.44536307,-0.15749337,0.40965655,190.0,-19.552376,0.0875000013038516,950.0,0.1475
19,-0.34831265,0.44620228,-0.15737595,0.41024855,200.0,-20.803047,0.05000000074505806,1000.0,0.0775
20,-0.34875843,0.44636154,-0.15886907,0.4101519,210.0,-20.157335,0.10000000149011612,1050.0,0.0675
21,-0.35042092,0.446398,-0.1608617,0.4097026,220.0,-14.178665,0.525,1100.0,0.04749999800696969
22,-0.3499376,0.44664264,-0.1612952,0.40951315,230.0,-20.256592,0.10000000149011612,1150.0,0.1375
23,-0.3478011,0.4466746,-0.16074978,0.4094055,240.0,-21.848274,0.25,1200.0,0.17
24,-0.34672782,0.4474562,-0.16080366,0.40956005,250.0,-17.062147,0.20000000298023224,1250.0,0.2425
25,-0.34529173,0.44823083,-0.16038251,0.41037613,260.0,-20.11554,0.22500000521540642,1300.0,0.2225
26,-0.34369293,0.44894025,-0.16000794,0.411267,270.0,-14.127005,0.3125,1350.0,0.1925
27,-0.34323427,0.44887257,-0.16018093,0.41105476,280.0,-13.093768,0.275,1400.0,0.14250001
28,-0.34257272,0.44867614,-0.16043583,0.41073614,290.0,-10.263592,0.625,1450.0,0.16749999
29,-0.3418025,0.4489255,-0.16063288,0.41098648,300.0,-11.689267,0.4,1500.0,0.29500002
30,-0.3414265,0.44893494,-0.16088925,0.41090235,310.0,-8.424639,0.6375,1550.0,0.19
31,-0.3405755,0.44943956,-0.16072567,0.4111096,320.0,-8.2021675,0.75,1600.0,0.23249999
32,-0.3398118,0.4497747,-0.16068897,0.41133705,330.0,-8.611307,0.575,1650.0,0.33499998
33,-0.33869174,0.4501578,-0.16042437,0.41164607,340.0,-7.519302,0.65,1700.0,0.3825
34,-0.33780912,0.45033765,-0.1605858,0.41177464,350.0,-10.518747,0.35000002,1750.0,0.35000002
35,-0.3369441,0.45046616,-0.1605766,0.41176102,360.0,-6.073304,0.9,1800.0,0.33499998
36,-0.3353081,0.4505941,-0.16029112,0.4119741,370.0,-9.70142,0.12500000279396772,1850.0,0.4425
37,-0.33357438,0.45095453,-0.15959759,0.41238356,380.0,-7.067491,0.75,1900.0,0.34750003
38,-0.3324367,0.45102105,-0.15915923,0.41251022,390.0,-6.611828,0.7125,1950.0,0.45250002
39,-0.33231148,0.45109335,-0.15958133,0.4127899,400.0,-7.075788,0.6875,2000.0,0.6225
40,-0.33143917,0.45113614,-0.15968437,0.41305155,410.0,-6.7369094,0.775,2050.0,0.5625
41,-0.33045754,0.45125374,-0.15962003,0.4133781,420.0,-6.390605,0.85,2100.0,0.60249996
42,-0.32956925,0.45122495,-0.15960899,0.4134901,430.0,-4.9132853,0.9375,2150.0,0.7875
43,-0.32880113,0.45118773,-0.15979052,0.413735,440.0,-6.262151,0.65,2200.0,0.74
44,-0.32730392,0.45129767,-0.15937407,0.41398218,450.0,-4.772002,1.0,2250.0,0.775
45,-0.32630828,0.451111,-0.1593738,0.41387638,460.0,-4.658385,0.9875,2300.0,0.8525
46,-0.32543138,0.45086813,-0.15933181,0.41366872,470.0,-5.516496,0.8875,2350.0,0.815
47,-0.32419866,0.45084667,-0.15900935,0.41371986,480.0,-4.7893534,0.9875,2400.0,0.84000003
48,-0.3233275,0.45064774,-0.15890293,0.41362232,490.0,-4.5179577,1.0,2450.0,0.87
49,-0.32243767,0.4506574,-0.15871836,0.41368857,500.0,-4.9769382,0.9625,2500.0,0.825
50,-0.32139018,0.45043516,-0.15842737,0.41352683,510.0,-4.3692026,1.0,2550.0,0.8875
51,-0.32074335,0.45041594,-0.15848923,0.41355914,520.0,-4.7182093,0.9625,2600.0,0.875
52,-0.3200457,0.45010844,-0.1585004,0.4133706,530.0,-4.3940544,1.0,2650.0,0.91999996
53,-0.31963035,0.4500854,-0.15869787,0.4133633,540.0,-4.7445335,0.9625,2700.0,0.9025
54,-0.31917283,0.44984517,-0.15881963,0.41321298,550.0,-4.5166893,0.9875,2750.0,0.90749997
55,-0.31868488,0.44959202,-0.15894899,0.4130094,560.0,-4.921195,0.9375,2800.0,0.87
56,-0.31814823,0.44961122,-0.1589648,0.41298407,570.0,-5.9927464,0.825,2850.0,0.8325
57,-0.31730005,0.4494134,-0.15875758,0.41284415,580.0,-4.9666405,0.9625,2900.0,0.895
58,-0.31674644,0.4493928,-0.1587788,0.41283005,590.0,-5.893174,0.8875,2950.0,0.905
59,-0.3160346,0.44925237,-0.15866844,0.4127483,600.0,-4.5366035,0.9875,3000.0,0.8675
60,-0.3156521,0.44916585,-0.15881385,0.41264227,610.0,-4.992956,0.975,3050.0,0.865
61,-0.31524366,0.4491429,-0.15892078,0.41259643,620.0,-4.383803,1.0,3100.0,0.905
62,-0.31479898,0.44911113,-0.15896817,0.4125102,630.0,-4.6312523,1.0,3150.0,0.91749996
63,-0.3144581,0.4489793,-0.15905166,0.4123778,640.0,-6.131404,0.8375,3200.0,0.81499994
64,-0.3137589,0.44884434,-0.15888497,0.41223434,650.0,-4.559676,0.9875,3250.0,0.8975
65,-0.3133189,0.44876572,-0.15881851,0.41212457,660.0,-7.495964,0.70000005,3300.0,0.8575
66,-0.31304595,0.44865525,-0.1589353,0.4119947,670.0,-7.5767875,0.65,3350.0,0.865
67,-0.312356,0.4485323,-0.1587274,0.4118536,680.0,-5.5846276,0.8875,3400.0,0.91999996
68,-0.31224704,0.44845903,-0.15895201,0.4118298,690.0,-4.815777,1.0,3450.0,0.8825
69,-0.31197935,0.44819072,-0.15902083,0.4116725,700.0,-4.5595474,1.0,3500.0,0.8925
70,-0.31173387,0.44803643,-0.1590466,0.41161814,710.0,-4.435371,1.0,3550.0,0.91499996
