# {"t_start": 1618324694.7749286, "env_id": "dVRLPickPlace-v0"} 
r,l,t
-200.0,200,20.380773
-200.0,200,32.058576
-200.0,200,48.104797
-200.0,200,55.769302
-200.0,200,62.612478
-200.0,200,70.213942
-200.0,200,76.955196
-200.0,200,83.603915
-200.0,200,90.466281
-200.0,200,97.556879
-200.0,200,104.239231
-200.0,200,111.081764
-200.0,200,117.887335
-200.0,200,124.894398
-200.0,200,131.48537
-200.0,200,138.372136
-200.0,200,145.401175
-200.0,200,152.223664
-200.0,200,159.168846
-200.0,200,166.066574
-200.0,200,173.353527
-200.0,200,180.285145
-200.0,200,187.308129
-200.0,200,194.167241
-200.0,200,200.918836
-200.0,200,207.797206
-200.0,200,214.809943
-200.0,200,221.602876
-200.0,200,228.647815
-200.0,200,235.611661
-200.0,200,242.715342
-200.0,200,249.525372
-200.0,200,256.469266
-200.0,200,263.220003
-200.0,200,270.315379
-200.0,200,277.05629
-200.0,200,283.850751
-200.0,200,290.803595
-200.0,200,297.563376
-200.0,200,304.483756
-200.0,200,311.519377
-200.0,200,318.214761
-200.0,200,325.200499
-200.0,200,332.200153
-200.0,200,338.984757
-200.0,200,346.048098
-200.0,200,353.202163
-200.0,200,360.055094
-200.0,200,366.867942
-200.0,200,373.648283
-200.0,200,380.544333
-200.0,200,385.225765
-200.0,200,389.865318
-200.0,200,394.507878
-200.0,200,399.182
-200.0,200,403.80465
-200.0,200,408.480442
-200.0,200,413.110327
-200.0,200,417.726622
-200.0,200,422.349893
-200.0,200,427.073128
-200.0,200,433.882115
-200.0,200,440.800667
-200.0,200,447.722214
-200.0,200,454.733815
-200.0,200,461.559857
-200.0,200,468.619258
-200.0,200,475.58898
-200.0,200,482.280616
-200.0,200,489.072792
-200.0,200,495.931427
-200.0,200,502.831753
-200.0,200,509.720085
-200.0,200,516.793376
-200.0,200,523.828723
-200.0,200,530.8657
-200.0,200,538.190479
-200.0,200,545.085731
-200.0,200,552.148083
-200.0,200,559.217517
-200.0,200,566.175961
-200.0,200,572.97394
-200.0,200,580.046819
-200.0,200,586.96518
-200.0,200,593.820663
-200.0,200,600.75813
-200.0,200,607.915305
-200.0,200,614.843323
-200.0,200,621.766795
-200.0,200,628.678805
-200.0,200,635.675266
-200.0,200,642.500783
-200.0,200,649.421506
-200.0,200,656.429158
-200.0,200,663.464962
-200.0,200,670.379988
-200.0,200,677.253334
-200.0,200,684.307749
-200.0,200,691.289843
-200.0,200,698.066498
-200.0,200,704.841166
-200.0,200,711.808103
-200.0,200,718.833234
-200.0,200,725.818283
-200.0,200,732.745712
-200.0,200,739.750149
-200.0,200,746.511512
-200.0,200,753.449028
-200.0,200,760.219599
-200.0,200,767.140443
-200.0,200,773.990795
-200.0,200,778.677693
-200.0,200,783.253245
-200.0,200,787.832827
-200.0,200,792.392341
-200.0,200,796.999207
-200.0,200,801.569143
-200.0,200,806.243004
-200.0,200,810.773914
-200.0,200,815.454742
-200.0,200,820.350328
-200.0,200,827.082686
-200.0,200,833.816878
-200.0,200,840.869875
-200.0,200,848.14474
-200.0,200,855.884764
-200.0,200,864.001808
-200.0,200,872.286044
-200.0,200,879.664707
-200.0,200,887.107472
-200.0,200,893.884515
-200.0,200,901.017799
-200.0,200,907.939665
-200.0,200,914.900461
-200.0,200,921.78237
-200.0,200,928.879519
-200.0,200,935.802776
-200.0,200,942.6975
-200.0,200,949.6783
-200.0,200,956.452054
-200.0,200,963.590807
-200.0,200,970.482553
-200.0,200,977.708791
-200.0,200,984.673261
-200.0,200,991.464331
-200.0,200,998.327355
-200.0,200,1005.588582
-200.0,200,1012.521085
-200.0,200,1019.258232
-200.0,200,1026.295462
-200.0,200,1033.238345
-200.0,200,1040.229905
-200.0,200,1046.991887
-200.0,200,1054.001981
-200.0,200,1060.810543
-200.0,200,1067.778758
-200.0,200,1074.693471
-200.0,200,1081.896224
-200.0,200,1089.041683
-200.0,200,1095.908226
-200.0,200,1102.948681
-200.0,200,1109.992826
-200.0,200,1116.991537
-200.0,200,1123.986787
-200.0,200,1130.972391
-200.0,200,1138.028039
-200.0,200,1145.137885
-200.0,200,1151.927572
-200.0,200,1158.793394
-200.0,200,1165.624967
-200.0,200,1172.572665
-200.0,200,1177.343755
-200.0,200,1181.948903
-200.0,200,1186.70839
-200.0,200,1191.33527
-200.0,200,1195.988735
-200.0,200,1200.571159
-200.0,200,1205.246593
-200.0,200,1209.940804
-200.0,200,1214.672135
-200.0,200,1219.435176
-200.0,200,1226.41382
-200.0,200,1233.255708
