# {"t_start": 1616172419.555428, "env_id": "dVRLPickRail-v0"} 
r,l,t
-376.528519,100,41.529322
-334.114101,100,55.908989
-248.469613,100,68.173418
-326.208193,100,80.980977
-373.244296,100,99.613138
-303.150388,100,112.356879
-191.061131,100,130.360921
-140.293659,100,152.309053
-237.375284,100,169.15412
-222.023636,100,182.644938
-332.250665,100,200.909014
-273.365918,100,214.965904
-197.817764,100,228.124102
-190.816668,100,241.999058
-144.349035,100,255.488176
-195.963312,100,269.913572
-178.566562,100,282.012972
-254.888256,100,297.78895
-232.158005,100,311.148968
-202.707903,100,337.853111
-196.728427,100,356.464964
-197.974001,100,380.965532
-302.384891,100,395.04599
-154.727922,100,410.316947
-161.02517,100,428.009069
-195.883667,100,441.888938
-180.305562,100,455.553475
-196.164897,100,471.617253
-178.280724,100,484.462711
-226.274771,100,498.66915
-151.87483,100,512.894983
-149.327834,100,523.555451
-131.942235,100,534.117585
-126.547389,100,547.609378
-129.201354,100,560.048061
-91.057093,100,571.944074
-125.311459,100,584.9212
-123.270082,100,602.589728
-139.775275,100,613.45294
-206.721335,100,626.858791
-146.557746,100,639.85371
-181.59956,100,652.277522
-97.942259,100,666.792949
-151.007245,100,678.685779
-137.307088,100,691.925703
-165.454291,100,703.273116
-121.476098,100,716.064939
-124.657773,100,730.400886
-103.992455,100,743.47439
-120.322319,100,753.437199
-118.606639,100,767.247437
-80.917185,100,774.849967
-128.429911,100,781.59051
-102.103773,100,788.747635
-72.678247,100,795.860981
-160.077556,100,804.12177
-95.234207,100,811.849755
-112.77895,100,819.320928
-115.475231,100,827.42147
-119.573798,100,836.201288
-203.747683,100,846.512033
-119.503842,100,857.146499
-143.550111,100,877.268886
-165.674535,100,886.893003
-90.078475,100,899.461713
-75.375857,100,912.729855
-119.759618,100,923.832825
-77.975072,100,937.997597
-155.250038,100,949.276546
-125.79141,100,963.09658
-128.689186,100,976.412028
-130.152113,100,989.3689
-86.786563,100,1000.490434
-62.889529,100,1011.620843
-89.969116,100,1023.135875
-114.861397,100,1034.885833
-98.011872,100,1057.847397
-102.897151,100,1069.993111
-70.000215,100,1081.360869
-109.548318,100,1096.072908
-92.442608,100,1106.365169
-90.290567,100,1123.937545
-81.609131,100,1134.933594
-108.399741,100,1145.116812
-80.652349,100,1160.249236
-106.602731,100,1169.153004
-62.290895,100,1181.225431
-111.938978,100,1193.842318
-85.284815,100,1205.877568
-61.254959,100,1216.807584
-60.184863,100,1227.449142
-66.402459,100,1238.173003
-110.198711,100,1251.246033
-109.589218,100,1261.224857
-96.812706,100,1271.735208
-85.435148,100,1287.584841
-64.259784,100,1297.915895
-70.537965,100,1310.644907
-56.264741,100,1321.757895
-86.637202,100,1331.586004
-106.634762,100,1342.529616
-107.379255,100,1353.941468
-85.015313,100,1363.956882
-76.909502,100,1379.212917
-96.621048,100,1390.489936
-64.607563,100,1403.164875
-68.674613,100,1419.412956
-75.600646,100,1429.77662
-52.01979,100,1439.902046
-82.64762,100,1452.325217
-59.037821,100,1469.173471
-64.169849,100,1476.915344
-63.195359,100,1484.847211
-57.894144,100,1492.061424
-49.236745,100,1497.488878
-81.571925,100,1505.944937
-67.242918,100,1510.898418
-90.084839,100,1518.437515
-80.084762,100,1523.603663
-49.463848,100,1531.980983
-61.188221,100,1539.165871
-62.498011,100,1550.796482
-83.00962,100,1567.577152
-68.09178,100,1581.931067
-52.045274,100,1604.845615
-82.177867,100,1620.000997
-104.072197,100,1633.521413
-63.285473,100,1655.356909
-58.480458,100,1668.712953
-101.020735,100,1687.085869
-43.405984,100,1703.340862
-40.955632,100,1727.20173
-53.562288,100,1745.904906
-102.321894,100,1762.753671
-45.431145,100,1774.834928
-81.203912,100,1788.437891
-95.580607,100,1802.19293
-42.676222,100,1821.124987
-62.122178,100,1835.048634
-78.027355,100,1850.456852
-73.971641,100,1865.09302
-47.434927,100,1881.553548
-42.486267,100,1897.161571
-77.195535,100,1908.686345
-71.45773,100,1922.850089
-70.9913,100,1935.985838
-48.551631,100,1949.849549
-41.039288,100,1966.2334
-106.514913,100,1977.141315
-56.092765,100,1991.956935
-52.978784,100,2006.721015
-111.194013,100,2018.433728
-58.536444,100,2035.420866
-64.036379,100,2048.756948
-44.867019,100,2062.80917
-41.441497,100,2072.579397
-119.988264,100,2085.244885
-48.891371,100,2105.112546
-66.249744,100,2117.62156
-56.338083,100,2130.328907
-47.761784,100,2145.758007
-66.069353,100,2164.464165
-47.352326,100,2180.721516
-48.091512,100,2196.220546
-49.694242,100,2212.631068
-51.040794,100,2225.445417
-43.609857,100,2236.377466
-50.332563,100,2247.640793
-46.325032,100,2268.90256
-52.249299,100,2282.02092
-43.284091,100,2297.761361
-55.632886,100,2305.380877
-48.757639,100,2313.441059
-46.290167,100,2322.08487
-32.712182,100,2330.450922
-42.016082,100,2338.670127
-37.179216,100,2346.907556
-35.749801,100,2355.672915
-34.102693,100,2364.49947
-42.461452,100,2372.852881
-46.486008,100,2378.784699
-49.79103,100,2398.833788
-70.73024,100,2410.905227
-47.645941,100,2421.244318
-48.004724,100,2434.598036
-40.377647,100,2446.693012
-54.723744,100,2462.641529
-68.865853,100,2477.876921
-57.302222,100,2488.300844
-76.54248,100,2499.666193
-45.147161,100,2512.704974
-42.634705,100,2526.076632
-43.035168,100,2535.675336
-43.991386,100,2548.745325
-52.533706,100,2560.948915
-48.74755,100,2575.153954
-65.248218,100,2590.505602
-50.224092,100,2600.424835
-53.804727,100,2612.273097
-44.769795,100,2627.697942
-50.033619,100,2636.744842
-108.692509,100,2649.742067
-40.962941,100,2663.829956
-42.059789,100,2679.609629
-45.024871,100,2689.676945
-52.218419,100,2703.069137
-44.878592,100,2721.369743
-58.833258,100,2731.570544
-42.441711,100,2752.444917
-52.104755,100,2764.013027
-48.459187,100,2781.473208
-46.905238,100,2791.620473
-50.116564,100,2803.491741
-54.801353,100,2816.619731
-61.877177,100,2828.502817
-59.471268,100,2842.496937
-48.045234,100,2854.113915
-45.762202,100,2867.71738
-40.19482,100,2885.070266
-61.306075,100,2896.485848
-65.873079,100,2908.499387
-65.765236,100,2921.8688
-61.689449,100,2934.745246
-60.767266,100,2951.487445
-51.470811,100,2960.661651
-62.340684,100,2973.42242
-53.957082,100,2989.258588
-47.505296,100,2997.269643
-63.423209,100,3017.393087
-59.124154,100,3028.641682
-45.013666,100,3045.605451
-47.970361,100,3053.161535
-44.258568,100,3060.749338
-36.910548,100,3068.474306
-40.06631,100,3076.553697
-37.290259,100,3083.998297
-36.797778,100,3091.984919
-41.419171,100,3100.458154
-42.706361,100,3107.846016
-41.154225,100,3115.188899
-54.649296,100,3124.214532
-48.155264,100,3143.540861
-53.472103,100,3155.289226
-67.063988,100,3165.365637
-42.685894,100,3178.472855
-51.063624,100,3189.873575
-50.275358,100,3200.848829
-35.862762,100,3213.928867
-50.519238,100,3234.860965
-58.168401,100,3247.642663
-53.283486,100,3261.813056
-48.612929,100,3274.921034
-49.369032,100,3287.693615
-54.38363,100,3299.313788
-47.939046,100,3309.747111
-58.819164,100,3323.016878
-53.210916,100,3339.413029
-60.335241,100,3350.684697
-38.734432,100,3364.952947
-55.847108,100,3380.760897
-44.943879,100,3393.833896
-45.154358,100,3404.892794
-37.435694,100,3417.777234
-46.174368,100,3431.881023
-39.714144,100,3447.164911
-53.284103,100,3455.753872
-43.469614,100,3479.146016
-43.13876,100,3493.103129
