# {"t_start": 1616172418.990792, "env_id": "dVRLPickRail-v0"} 
r,l,t
-333.363334,100,41.534118
-277.144137,100,56.681525
-409.581621,100,69.033484
-238.325205,100,81.921587
-306.296549,100,100.466095
-322.610873,100,114.133552
-162.086459,100,136.730672
-144.917418,100,147.762661
-254.511471,100,170.277546
-246.436314,100,182.389663
-313.991138,100,201.243682
-236.068519,100,214.87578
-220.991316,100,229.14633
-185.207104,100,242.86072
-227.292978,100,255.822294
-198.357632,100,270.37352
-220.585609,100,283.198817
-272.525159,100,298.249907
-184.673534,100,311.102278
-199.544147,100,338.477709
-139.557243,100,357.789988
-219.377415,100,381.15359
-122.815275,100,395.906096
-147.224937,100,410.349512
-199.647315,100,428.09363
-98.043081,100,442.705556
-246.148359,100,456.345791
-142.343993,100,472.451653
-159.573852,100,485.230231
-210.936462,100,498.178242
-109.567691,100,513.455683
-87.639145,100,523.367539
-96.304514,100,535.169508
-157.89985,100,549.429462
-148.282479,100,561.245489
-177.347662,100,571.862156
-91.74715,100,586.073539
-122.937187,100,602.082326
-173.750253,100,614.609536
-173.123773,100,628.125629
-155.060004,100,640.113571
-134.496459,100,654.198634
-80.675706,100,665.922316
-113.041902,100,679.741414
-125.016583,100,691.084484
-114.136547,100,703.052374
-131.712556,100,715.073499
-148.177795,100,730.433593
-125.824705,100,743.153494
-174.86936,100,754.358561
-136.040427,100,768.518075
-89.271884,100,776.610499
-86.749682,100,783.676301
-76.138577,100,791.522493
-97.11301,100,799.693565
-150.067402,100,807.959096
-71.497336,100,815.432046
-115.56966,100,822.517532
-90.908487,100,830.309542
-120.854545,100,838.854522
-71.856592,100,845.853449
-114.854167,100,857.589484
-147.283898,100,877.674544
-68.641891,100,887.853428
-151.677815,100,899.649872
-82.461495,100,913.329542
-152.390403,100,923.623779
-152.022609,100,938.874552
-118.112017,100,952.065535
-76.507873,100,964.545784
-138.210292,100,977.818007
-123.491779,100,990.365496
-118.98394,100,1000.985682
-125.953264,100,1011.265825
-120.390047,100,1023.658363
-67.97857,100,1037.637591
-81.485942,100,1057.485553
-73.493435,100,1069.687008
-76.818312,100,1081.217926
-118.032994,100,1098.498402
-92.140826,100,1107.545456
-101.603734,100,1123.310071
-88.83402,100,1136.83039
-131.915169,100,1145.518596
-94.502176,100,1158.285333
-56.226631,100,1169.111547
-98.334502,100,1180.805533
-120.873148,100,1194.870255
-68.203055,100,1207.43786
-90.380985,100,1218.137492
-83.245341,100,1228.828099
-89.940544,100,1238.966403
-92.593268,100,1253.372572
-114.897402,100,1261.863191
-64.216367,100,1271.58038
-59.457806,100,1287.74409
-64.002327,100,1298.615185
-55.707349,100,1313.309707
-91.725737,100,1322.29864
-129.874442,100,1332.891217
-64.409381,100,1343.904175
-79.733382,100,1353.885934
-68.370209,100,1364.235482
-80.402959,100,1379.442973
-69.918269,100,1391.905462
-53.967476,100,1403.517461
-100.466326,100,1418.205891
-74.857349,100,1430.729528
-68.910361,100,1441.465547
-69.724421,100,1453.445479
