# {"t_start": 1616398852.0049098, "env_id": "dVRLPickPlaceTarget-v0"} 
r,l,t
-100.0,100,63.547529
-100.0,100,90.96361
-100.0,100,119.043455
-100.0,100,145.94812
-100.0,100,172.679646
-100.0,100,200.271482
-100.0,100,228.475535
-100.0,100,256.16343
-100.0,100,283.482195
-100.0,100,309.796785
-100.0,100,338.208474
-100.0,100,365.636479
-100.0,100,394.280381
-100.0,100,421.260807
-100.0,100,449.375383
-100.0,100,476.960591
-100.0,100,503.712509
-100.0,100,531.46412
-100.0,100,559.712988
-100.0,100,587.483509
-100.0,100,614.843866
-100.0,100,643.403896
-100.0,100,671.775482
-100.0,100,700.347515
-100.0,100,726.935487
-100.0,100,755.335676
-100.0,100,782.736764
-100.0,100,810.763931
-100.0,100,837.95218
-100.0,100,866.807502
-100.0,100,894.500276
-100.0,100,922.044284
-100.0,100,949.248365
-100.0,100,975.995708
-100.0,100,1003.092057
-100.0,100,1032.351701
-100.0,100,1059.135683
-100.0,100,1087.259511
-100.0,100,1114.80389
-100.0,100,1143.080436
-100.0,100,1172.563486
-100.0,100,1200.66044
-100.0,100,1229.698922
-100.0,100,1260.235604
-100.0,100,1288.516249
-100.0,100,1318.00755
-100.0,100,1346.392332
-100.0,100,1374.78953
-100.0,100,1403.05625
-100.0,100,1432.784235
-100.0,100,1459.864638
-100.0,100,1484.744942
-100.0,100,1509.451694
-100.0,100,1534.203378
-100.0,100,1559.67564
-100.0,100,1585.311922
-100.0,100,1610.43328
-100.0,100,1635.179712
-100.0,100,1659.859715
-100.0,100,1685.37155
-100.0,100,1713.091473
-100.0,100,1742.7641
-100.0,100,1771.667645
-100.0,100,1800.880963
-100.0,100,1828.411703
-100.0,100,1854.859826
-100.0,100,1882.735997
-100.0,100,1912.008359
-100.0,100,1939.024348
-100.0,100,1966.263468
-100.0,100,1995.968355
-100.0,100,2024.19212
-100.0,100,2051.98795
-100.0,100,2078.791759
-100.0,100,2107.057598
-100.0,100,2135.627674
-100.0,100,2163.512448
-100.0,100,2192.464552
-100.0,100,2219.519808
-100.0,100,2247.012116
-100.0,100,2273.896357
-100.0,100,2300.596748
-100.0,100,2329.312384
-100.0,100,2356.047966
-100.0,100,2383.711591
-100.0,100,2412.243686
-100.0,100,2440.260538
-100.0,100,2468.572998
-100.0,100,2496.677748
-100.0,100,2524.96745
-100.0,100,2553.155919
-100.0,100,2580.61257
-100.0,100,2609.787509
-100.0,100,2635.999452
-100.0,100,2663.736408
-100.0,100,2692.084132
-100.0,100,2719.519601
-100.0,100,2746.715523
-100.0,100,2775.239441
-100.0,100,2803.39962
-100.0,100,2832.980336
-100.0,100,2861.384237
-100.0,100,2890.260492
-100.0,100,2918.833043
-100.0,100,2947.739723
-100.0,100,2974.655856
-100.0,100,3002.411686
-100.0,100,3031.257987
-100.0,100,3059.356222
-100.0,100,3086.97994
-100.0,100,3114.760254
-100.0,100,3139.840423
-100.0,100,3164.136075
-100.0,100,3187.939711
-100.0,100,3212.379424
-100.0,100,3236.855464
-100.0,100,3261.748524
-100.0,100,3286.223573
-100.0,100,3311.287737
-100.0,100,3336.555871
-100.0,100,3365.720966
-100.0,100,3392.907448
-100.0,100,3421.720608
-100.0,100,3448.500474
-100.0,100,3476.827593
-100.0,100,3505.35975
-100.0,100,3533.531797
-100.0,100,3560.501116
-100.0,100,3589.180839
-100.0,100,3617.284558
-100.0,100,3645.007606
-100.0,100,3672.179354
-100.0,100,3700.504505
-100.0,100,3728.291889
-100.0,100,3756.733284
-100.0,100,3784.831772
-100.0,100,3811.868376
-100.0,100,3839.297704
-100.0,100,3866.795514
-100.0,100,3894.675939
-100.0,100,3924.647844
-100.0,100,3954.603484
-100.0,100,3984.250346
-100.0,100,4013.324331
-100.0,100,4045.260399
-100.0,100,4072.787899
-100.0,100,4100.875682
-100.0,100,4129.400362
-100.0,100,4158.167948
-100.0,100,4185.309737
-100.0,100,4213.580142
-100.0,100,4241.323732
-100.0,100,4269.604905
-100.0,100,4297.451854
-100.0,100,4324.160463
-100.0,100,4351.648884
-100.0,100,4380.107529
-100.0,100,4408.654915
-100.0,100,4436.676157
-100.0,100,4464.728479
-100.0,100,4493.34437
-100.0,100,4519.959737
-100.0,100,4547.948169
-100.0,100,4574.672315
-100.0,100,4602.283996
-100.0,100,4630.084146
-100.0,100,4657.656272
-100.0,100,4686.879961
-100.0,100,4714.528395
-100.0,100,4742.30425
-100.0,100,4770.787493
-100.0,100,4795.647426
-100.0,100,4820.356055
-100.0,100,4845.843891
-100.0,100,4871.532036
-100.0,100,4896.020389
-100.0,100,4921.257639

-100.0,100,4967.530225
-100.0,100,4993.582521
-100.0,100,5018.32159
-100.0,100,5046.046367
-100.0,100,5073.889218
-100.0,100,5102.449797
-100.0,100,5131.042029
-100.0,100,5158.334252
-100.0,100,5187.334538
-32.0,100,5216.425794
-100.0,100,5243.105551
-100.0,100,5271.874152
-98.0,100,5300.701654
-100.0,100,5329.517917
-100.0,100,5357.229694
-100.0,100,5385.810152
-100.0,100,5413.005767
-100.0,100,5440.969667
-100.0,100,5469.44536
-74.0,100,5496.561783
